epoch,train_objective,training_physical_mse,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,3.5009576090093311,0.32571874106672488,0.31863364742861855,1542,6,0.0010000000474974513,0.0010000000474974513
2,0.29805780474420263,0.029823848200374887,0.031218050465761135,1542,6,0.0010000000474974513,0.0010000000474974513
3,0.092201738930567032,0.036105627445902691,0.03780017280134193,1542,6,0.0010000000474974513,0.0010000000474974513
4,0.057575967307800451,0.017625041705545342,0.018999856600894632,1542,6,0.0010000000474974513,0.0010000000474974513
5,0.03891557027753708,0.012426271413763365,0.01365453939363585,1542,6,0.0010000000474974513,0.0010000000474974513
6,0.032193480080152749,0.012161721870872094,0.014419327536325532,1542,6,0.0010000000474974513,0.0010000000474974513
7,0.026458203262285887,0.012188111052678682,0.013497541629306276,1542,6,0.0010000000474974513,0.0010000000474974513
8,0.023854328448340314,0.01077288454147865,0.01234036472803717,1542,6,0.0010000000474974513,0.0010000000474974513
9,0.020560040700807442,0.010096421600189592,0.011888660956854926,1542,6,0.0010000000474974513,0.0010000000474974513
10,0.019137802308373367,0.0096095930729828416,0.011692946480092871,1542,6,0.0010000000474974513,0.0010000000474974513
11,0.017592749835536169,0.0082386006127339907,0.0099928225924821538,1542,6,0.0010000000474974513,0.0010000000474974513
12,0.016098596865988316,0.0075497270222813989,0.0094452350786226741,1542,6,0.0010000000474974513,0.0010000000474974513
13,0.015206037720377846,0.0071621056934957541,0.009201125017410194,1542,6,0.0010000000474974513,0.0010000000474974513
14,0.014460802639430073,0.0069693523257485825,0.0087428320380852267,1542,6,0.0010000000474974513,0.0010000000474974513
15,0.014287711085658641,0.0069878736845359274,0.0088816662075196125,1542,6,0.0010000000474974513,0.0010000000474974513
16,0.014192189219279092,0.0069788276176468138,0.009144798149309654,1542,6,0.0010000000474974513,0.0010000000474974513
17,0.014097991585640911,0.0069601255212034712,0.0092738370962815574,1542,6,0.0010000000474974513,0.0010000000474974513
18,0.014829558209326158,0.0070431809401858038,0.0093574041489422628,1542,6,0.0010000000474974513,0.0010000000474974513
19,0.014573591886728158,0.0069602489919298573,0.0083625162512537803,1542,6,0.0010000000474974513,0.0010000000474974513
20,0.015085979971651776,0.0067870749198622043,0.0088387979357911831,1542,6,0.0010000000474974513,0.0010000000474974513
21,0.013978580512023674,0.0070004099226165951,0.0091951901800467559,1542,6,0.0010000000474974513,0.0010000000474974513
22,0.014264978936910521,0.0071375494068349563,0.0086642658998616166,1542,6,0.0010000000474974513,0.0010000000474974513
23,0.014360897041749737,0.0070420798381513293,0.0089827807119275491,1542,6,0.0010000000474974513,0.0010000000474974513
24,0.014348882732758281,0.0077823615430734376,0.0090410708916463418,1542,6,0.0010000000474974513,0.0010000000474974513
25,0.01428828324831783,0.0065009095369615161,0.0081646071907314297,1542,6,0.0010000000474974513,0.0010000000474974513
26,0.013415686215101754,0.0061211939010068217,0.0082795240126849069,1542,6,0.0010000000474974513,0.0010000000474974513
27,0.012626596923522535,0.006284138444557363,0.0086452467065802861,1542,6,0.0010000000474974513,0.0010000000474974513
28,0.012552587645887561,0.0059934737655095152,0.0079537762830385189,1542,6,0.0010000000474974513,0.0010000000474974513
29,0.012474169070218193,0.0062954912936846741,0.0082703058945974312,1542,6,0.0010000000474974513,0.0010000000474974513
30,0.012803256287539665,0.0060045235127190386,0.0080016152012044126,1542,6,0.0010000000474974513,0.0010000000474974513
31,0.012931948564535951,0.0060375547326434447,0.0079643220772792466,1542,6,0.0010000000474974513,0.0010000000474974513
32,0.013196967875261232,0.005864796289047269,0.0081912604344335435,1542,6,0.0010000000474974513,0.0010000000474974513
33,0.011961145785399538,0.0056581465696829009,0.0079237388339319492,1542,6,0.0010000000474974513,0.0010000000474974513
34,0.012184322681507499,0.0056948905460731713,0.007819714372972849,1542,6,0.0010000000474974513,0.0010000000474974513
35,0.011719342628578461,0.0064595868130336515,0.0091290924154672701,1542,6,0.0010000000474974513,0.0010000000474974513
36,0.012867717082484175,0.0062288703436098975,0.0083406771094846673,1542,6,0.0010000000474974513,0.0010000000474974513
37,0.012617758138983446,0.0054968689719635403,0.0078256144503210476,1542,6,0.0010000000474974513,0.0010000000474974513
38,0.011987483757789623,0.0056337464045375062,0.0074069664667351593,1542,6,0.0010000000474974513,0.0010000000474974513
39,0.011839181181786573,0.0052481934547838945,0.0075103938466138422,1542,6,0.0010000000474974513,0.0010000000474974513
40,0.011114755869391899,0.0058490908005224699,0.008141684960996003,1542,6,0.0010000000474974513,0.0010000000474974513
41,0.012102395384880471,0.005641903052611268,0.0073411830226337259,1542,6,0.0010000000474974513,0.0010000000474974513
42,0.013702870930796284,0.005457312160017329,0.007551655836392477,1542,6,0.0010000000474974513,0.0010000000474974513
43,0.014821957135879544,0.007762741144112675,0.010642976193567629,1542,6,0.0010000000474974513,0.0010000000474974513
