epoch,layer_index,layer_name,parameter_scope,mean_norm,rms_norm,maximum_norm,last_norm,optimizer_steps
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",3.3573264209606721,3.420078788313861,5.583224384962663,3.3235234968995848,22
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",3.290433396880486,3.3541749022686864,5.4929062225568224,3.2465626323861532,22
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.65731465777142761,0.6681688733136657,1.0001878638727062,0.71108333438320603,22
1,4,"DenseLayer( 7202,128 )","all",19.68988123294249,20.344995475902437,33.697951101199095,12.95846833741286,22
1,4,"DenseLayer( 7202,128 )","weights",19.681831340714464,20.33660895393901,33.681187290521727,12.953758442014378,22
1,4,"DenseLayer( 7202,128 )","biases",0.56224883457706509,0.58410373141962513,1.0627940156036051,0.34934778899091723,22
1,6,"DenseLayer( 128,64 )","all",2.8073703161538228,2.8882673646570312,4.898455770861613,1.9072293130636158,22
1,6,"DenseLayer( 128,64 )","weights",2.750378416811738,2.8285211484215003,4.7646990636385604,1.8792138207701081,22
1,6,"DenseLayer( 128,64 )","biases",0.56046506295672527,0.58442833835739838,1.1368868774197654,0.32569781767111045,22
1,8,"DenseLayer( 64,1 )","all",1.4191893809904919,1.4724327225381857,2.9363562063942226,1.1461486967610599,22
1,8,"DenseLayer( 64,1 )","weights",1.3713581157917474,1.4144323027280572,2.7150614308316081,1.1377143346356582,22
1,8,"DenseLayer( 64,1 )","biases",0.33012589541348542,0.40919357692981911,1.1183153390884399,0.13879095017910004,22
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",2.7039244288137261,2.7759034991295359,4.0906665645104008,1.6914282836916974,22
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",2.6560308813306452,2.7257463171729279,3.9994856828249925,1.6642573041733004,22
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.50558105575901924,0.52530681596360718,0.85887555261587656,0.30195573248087076,22
2,4,"DenseLayer( 7202,128 )","all",7.1754799703492225,7.6715737198779692,14.030012897853874,3.3554450684053729,22
2,4,"DenseLayer( 7202,128 )","weights",7.1729268017283694,7.6688571113408122,14.024710295112593,3.3541849100857313,22
2,4,"DenseLayer( 7202,128 )","biases",0.19118917508811487,0.20414197353745822,0.38569813599356195,0.091952139937651556,22
2,6,"DenseLayer( 128,64 )","all",1.1294997355691372,1.1938708429998186,2.146616073665081,0.57911584461093479,22
2,6,"DenseLayer( 128,64 )","weights",1.1132154610784555,1.1764467345393816,2.108382598066973,0.57227596147012549,22
2,6,"DenseLayer( 128,64 )","biases",0.19023230724203946,0.2032256641192825,0.40334028795255433,0.088743368219150659,22
2,8,"DenseLayer( 64,1 )","all",0.80397186670454512,0.82980163499942694,1.3366715824471775,0.45773169447198564,22
2,8,"DenseLayer( 64,1 )","weights",0.79291312811119607,0.8181892258194603,1.3036321453697606,0.45539443488517045,22
2,8,"DenseLayer( 64,1 )","biases",0.11730559331110933,0.13833706734159942,0.29535427689552307,0.046197541058063507,22
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",0.56163514922112256,0.72273596171745047,1.9041023629929603,0.263976398408096,22
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",0.55182510217692848,0.71205700159832608,1.8784424369671946,0.2470785147509646,22
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.10172787937123866,0.12378245770079642,0.31154425007713166,0.092928717116762066,22
3,4,"DenseLayer( 7202,128 )","all",1.559379442787495,1.6986219594953429,3.6860198201059382,2.1273524843883704,22
3,4,"DenseLayer( 7202,128 )","weights",1.5586516475589314,1.6978383476912622,3.6844200465369363,2.1259795045180954,22
3,4,"DenseLayer( 7202,128 )","biases",0.047406848974871373,0.051589789578978314,0.1085865318102361,0.076418186332614407,22
3,6,"DenseLayer( 128,64 )","all",0.27344036272066774,0.30117996675658143,0.67090557161025677,0.40701819386189331,22
3,6,"DenseLayer( 128,64 )","weights",0.26789751332555689,0.29515079273388645,0.65805149174540489,0.39534734300460089,22
3,6,"DenseLayer( 128,64 )","biases",0.054092443728709208,0.059961503684063139,0.13070011564391479,0.096769253969430785,22
3,8,"DenseLayer( 64,1 )","all",0.23420189554228063,0.26700411715488293,0.61809735990949299,0.38474320630948511,22
3,8,"DenseLayer( 64,1 )","weights",0.22579976613872088,0.257597646184753,0.5976760335656609,0.36103731272297362,22
3,8,"DenseLayer( 64,1 )","biases",0.059007645330645821,0.070247072947798042,0.15756809711456299,0.1329638808965683,22
4,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",0.30325055305346582,0.35189703240930825,0.67953359557770909,0.23941648750213718,22
4,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",0.29596566355235521,0.34468050427296537,0.66994957381691778,0.23367659365261595,22
4,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.063732793818781414,0.070900432950808071,0.11372544157443287,0.052110498623321809,22
4,4,"DenseLayer( 7202,128 )","all",1.1514251294399556,1.2516642719237858,2.2418787144423327,1.142255123012289,22
4,4,"DenseLayer( 7202,128 )","weights",1.1508029118896572,1.250977222210526,2.2405022770676442,1.1415847884370511,22
4,4,"DenseLayer( 7202,128 )","biases",0.037643266839870695,0.041466120157748768,0.078547544355680482,0.03912718820657942,22
4,6,"DenseLayer( 128,64 )","all",0.19661605858673747,0.21523670293922928,0.39995816900387626,0.21692072306419913,22
4,6,"DenseLayer( 128,64 )","weights",0.19207675458846918,0.21002206449702429,0.38912801300131544,0.21114717529138607,22
4,6,"DenseLayer( 128,64 )","biases",0.041252719864540426,0.047091089566475348,0.092444180187729111,0.049713885999423335,22
4,8,"DenseLayer( 64,1 )","all",0.15702427319354345,0.17707440775093955,0.35012797583799443,0.18310503192924252,22
4,8,"DenseLayer( 64,1 )","weights",0.14985887114465143,0.16833985086670741,0.33113673347047151,0.17312162878049697,22
