epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.37744448166748468,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.18010313127828884,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.15067064925393808,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.12566500327135199,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.10492634951174395,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.091298606606322705,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.082207777600265514,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.079100835627203228,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.074311963367500233,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.070859598963569012,0.0070832069602940213,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.066936261507335809,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.062294184817765733,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.059390305880443674,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.056460814027074917,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.052594014600617814,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.053496550388946913,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.053961073226199099,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.053021797184138998,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.052732454329205633,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.047501365547952153,0.0079797539105177281,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.047992273222274374,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.048485861149324225,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.047127212667980339,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.048237174888562925,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.049055084670767662,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.04617247235006143,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.045743406947573007,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.04593397730155882,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.045028066411053586,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.045537590563983869,0.0076969995849145408,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.041863508121430006,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.045795492069983151,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.044430990514930095,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.045506288543624811,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.043602722931160832,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.046291806620212587,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.044560197625057703,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.042863834767779128,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
