epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.74991602571656513,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.038674431469105999,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.020815413390253321,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.017222802562980127,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.016098483983016904,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.015630066425714132,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.01557827320793558,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.015312514457302093,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.015062537073751438,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.014954904331626977,0.0077853910065588498,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.014862663141952613,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.014873580432338263,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.014760930134341994,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.014750693834186882,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.014649485644097607,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.014707049910982943,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.014716568569321832,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.014502359170408581,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.014552493196156218,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.01448254945346091,0.007623969749202545,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.014478241637635088,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.014365545984386524,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.014344428515640502,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.014443835849302217,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.014292701645387667,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.014304772021180072,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.014348706703100221,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.014217935307420972,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.01434899290804877,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.014218650505184125,0.0074056022520723845,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.014274973386402661,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.014227807327285055,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.014090207048123447,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
