csv_path,reynolds,angle,mean_last10pct_C_L
naca0012/re200000/re200000_alpha-004.25.csv,200000,-004.25,-5.45805824e-01
naca0012/re200000/re200000_alpha+004.50.csv,200000,+004.50,5.61490203e-01
naca0012/re200000/re200000_alpha-004.50.csv,200000,-004.50,-5.57260330e-01
naca0012/re200000/re200000_alpha+004.75.csv,200000,+004.75,5.93702373e-01
naca0012/re200000/re200000_alpha-004.75.csv,200000,-004.75,-5.95219850e-01
naca0012/re200000/re200000_alpha+005.00.csv,200000,+005.00,6.12717513e-01
naca0012/re200000/re200000_alpha-005.00.csv,200000,-005.00,-5.95639083e-01
naca0012/re200000/re200000_alpha+005.25.csv,200000,+005.25,6.41143850e-01
naca0012/re200000/re200000_alpha-005.25.csv,200000,-005.25,-6.35989519e-01
naca0012/re200000/re200000_alpha+005.50.csv,200000,+005.50,6.36677548e-01
naca0012/re200000/re200000_alpha-005.50.csv,200000,-005.50,-6.62953677e-01
naca0012/re200000/re200000_alpha+005.75.csv,200000,+005.75,6.78168754e-01
naca0012/re200000/re200000_alpha-005.75.csv,200000,-005.75,-6.68345124e-01
naca0012/re200000/re200000_alpha+006.00.csv,200000,+006.00,6.82167314e-01
naca0012/re200000/re200000_alpha-006.00.csv,200000,-006.00,-6.75156095e-01
naca0012/re200000/re200000_alpha+006.25.csv,200000,+006.25,7.23232312e-01
naca0012/re200000/re200000_alpha-006.25.csv,200000,-006.25,-7.07698572e-01
naca0012/re200000/re200000_alpha+006.50.csv,200000,+006.50,7.36783365e-01
naca0012/re200000/re200000_alpha-006.50.csv,200000,-006.50,-7.18393404e-01
naca0012/re200000/re200000_alpha+006.75.csv,200000,+006.75,7.40933190e-01
naca0012/re200000/re200000_alpha-006.75.csv,200000,-006.75,-7.49037023e-01
naca0012/re200000/re200000_alpha+007.00.csv,200000,+007.00,7.72901754e-01
naca0012/re200000/re200000_alpha-007.00.csv,200000,-007.00,-7.74539281e-01
naca0012/re200000/re200000_alpha+007.25.csv,200000,+007.25,7.81113752e-01
naca0012/re200000/re200000_alpha-007.25.csv,200000,-007.25,-7.86304635e-01
naca0012/re200000/re200000_alpha+007.50.csv,200000,+007.50,8.13318734e-01
naca0012/re200000/re200000_alpha-007.50.csv,200000,-007.50,-8.15697645e-01
naca0012/re200000/re200000_alpha+007.75.csv,200000,+007.75,8.16027206e-01
naca0012/re200000/re200000_alpha-007.75.csv,200000,-007.75,-8.17028442e-01
naca0012/re200000/re200000_alpha+008.00.csv,200000,+008.00,8.48941357e-01
naca0012/re200000/re200000_alpha-008.00.csv,200000,-008.00,-8.42204356e-01
naca0012/re200000/re200000_alpha+008.25.csv,200000,+008.25,8.53494785e-01
naca0012/re200000/re200000_alpha-008.25.csv,200000,-008.25,-8.49193704e-01
naca0012/re200000/re200000_alpha+008.50.csv,200000,+008.50,8.92496998e-01
naca0012/re200000/re200000_alpha-008.50.csv,200000,-008.50,-8.86957152e-01
naca0012/re200000/re200000_alpha+008.75.csv,200000,+008.75,9.14925574e-01
naca0012/re200000/re200000_alpha-008.75.csv,200000,-008.75,-9.09576759e-01
naca0012/re200000/re200000_alpha+009.00.csv,200000,+009.00,9.21356848e-01
naca0012/re200000/re200000_alpha-009.00.csv,200000,-009.00,-9.17524191e-01
naca0012/re200000/re200000_alpha+009.25.csv,200000,+009.25,9.23561214e-01
naca0012/re200000/re200000_alpha-009.25.csv,200000,-009.25,-9.36653652e-01
naca0012/re200000/re200000_alpha+009.50.csv,200000,+009.50,9.58364331e-01
naca0012/re200000/re200000_alpha-009.50.csv,200000,-009.50,-9.60584206e-01
