csv_path,reynolds,angle,mean_last10pct_C_L
naca0010/re1000000/re1000000_alpha+007.00.csv,1000000,+007.00,7.88862182e-01
naca0010/re1000000/re1000000_alpha-007.00.csv,1000000,-007.00,-7.71006598e-01
naca0010/re1000000/re1000000_alpha+007.25.csv,1000000,+007.25,8.01396699e-01
naca0010/re1000000/re1000000_alpha-007.25.csv,1000000,-007.25,-8.17304770e-01
naca0010/re1000000/re1000000_alpha+007.50.csv,1000000,+007.50,8.14817976e-01
naca0010/re1000000/re1000000_alpha-007.50.csv,1000000,-007.50,-8.35265489e-01
naca0010/re1000000/re1000000_alpha+007.75.csv,1000000,+007.75,8.44363374e-01
naca0010/re1000000/re1000000_alpha-007.75.csv,1000000,-007.75,-8.31241662e-01
naca0010/re1000000/re1000000_alpha+008.00.csv,1000000,+008.00,8.53604800e-01
naca0010/re1000000/re1000000_alpha-008.00.csv,1000000,-008.00,-8.81183626e-01
naca0010/re1000000/re1000000_alpha+008.25.csv,1000000,+008.25,9.04189100e-01
naca0010/re1000000/re1000000_alpha-008.25.csv,1000000,-008.25,-8.89740039e-01
naca0010/re1000000/re1000000_alpha+008.50.csv,1000000,+008.50,9.20832964e-01
naca0010/re1000000/re1000000_alpha-008.50.csv,1000000,-008.50,-9.24467459e-01
naca0010/re1000000/re1000000_alpha+008.75.csv,1000000,+008.75,9.59463794e-01
naca0010/re1000000/re1000000_alpha-008.75.csv,1000000,-008.75,-9.49777839e-01
naca0010/re1000000/re1000000_alpha+009.00.csv,1000000,+009.00,9.84364782e-01
naca0010/re1000000/re1000000_alpha-009.00.csv,1000000,-009.00,-9.83845705e-01
naca0010/re1000000/re1000000_alpha+009.25.csv,1000000,+009.25,9.61810068e-01
naca0010/re1000000/re1000000_alpha-009.25.csv,1000000,-009.25,-1.00850135e+00
naca0010/re1000000/re1000000_alpha+009.50.csv,1000000,+009.50,1.02707109e+00
naca0010/re1000000/re1000000_alpha-009.50.csv,1000000,-009.50,-9.99839967e-01
naca0010/re1000000/re1000000_alpha+009.75.csv,1000000,+009.75,1.02522357e+00
naca0010/re1000000/re1000000_alpha-009.75.csv,1000000,-009.75,-1.00897845e+00
naca0010/re1000000/re1000000_alpha+010.00.csv,1000000,+010.00,1.03778592e+00
naca0010/re1000000/re1000000_alpha-010.00.csv,1000000,-010.00,-1.04077593e+00
naca0010/re1000000/re1000000_alpha+010.25.csv,1000000,+010.25,1.10370144e+00
naca0010/re1000000/re1000000_alpha-010.25.csv,1000000,-010.25,-1.07129612e+00
naca0010/re1000000/re1000000_alpha+010.50.csv,1000000,+010.50,1.13026972e+00
naca0010/re1000000/re1000000_alpha-010.50.csv,1000000,-010.50,-1.12918433e+00
naca0010/re1000000/re1000000_alpha+010.75.csv,1000000,+010.75,1.11333521e+00
naca0010/re1000000/re1000000_alpha-010.75.csv,1000000,-010.75,-1.14053142e+00
naca0010/re1000000/re1000000_alpha+011.00.csv,1000000,+011.00,1.15351538e+00
naca0010/re1000000/re1000000_alpha-011.00.csv,1000000,-011.00,-1.11893822e+00
naca0010/re1000000/re1000000_alpha+011.25.csv,1000000,+011.25,1.19657961e+00
naca0010/re1000000/re1000000_alpha-011.25.csv,1000000,-011.25,-1.14586340e+00
naca0010/re1000000/re1000000_alpha+011.50.csv,1000000,+011.50,1.21522362e+00
naca0010/re1000000/re1000000_alpha-011.50.csv,1000000,-011.50,-1.21958905e+00
naca0010/re1000000/re1000000_alpha+011.75.csv,1000000,+011.75,1.20534027e+00
naca0010/re1000000/re1000000_alpha-011.75.csv,1000000,-011.75,-1.18860517e+00
naca0010/re1000000/re1000000_alpha+012.00.csv,1000000,+012.00,1.21781535e+00
naca0010/re1000000/re1000000_alpha-012.00.csv,1000000,-012.00,-1.20684634e+00
naca0010/re1000000/re1000000_alpha+012.25.csv,1000000,+012.25,1.27827700e+00
naca0010/re1000000/re1000000_alpha-012.25.csv,1000000,-012.25,-1.25983130e+00
naca0010/re1000000/re1000000_alpha+012.50.csv,1000000,+012.50,1.24002158e+00
naca0010/re1000000/re1000000_alpha-012.50.csv,1000000,-012.50,-1.27820221e+00
naca0010/re1000000/re1000000_alpha+012.75.csv,1000000,+012.75,1.25384261e+00
naca0010/re1000000/re1000000_alpha-012.75.csv,1000000,-012.75,-1.24701695e+00
naca0010/re1000000/re1000000_alpha+013.00.csv,1000000,+013.00,1.32220994e+00
naca0010/re1000000/re1000000_alpha-013.00.csv,1000000,-013.00,-1.31087538e+00
naca0010/re1000000/re1000000_alpha+013.25.csv,1000000,+013.25,1.33325151e+00
naca0010/re1000000/re1000000_alpha-013.25.csv,1000000,-013.25,-1.33481729e+00
naca0010/re1000000/re1000000_alpha+013.50.csv,1000000,+013.50,1.30710254e+00
naca0010/re1000000/re1000000_alpha-013.50.csv,1000000,-013.50,-1.35129429e+00
naca0010/re1000000/re1000000_alpha+013.75.csv,1000000,+013.75,1.34758568e+00
naca0010/re1000000/re1000000_alpha-013.75.csv,1000000,-013.75,-1.30052313e+00
naca0010/re1000000/re1000000_alpha+014.00.csv,1000000,+014.00,1.32841549e+00
naca0010/re1000000/re1000000_alpha-014.00.csv,1000000,-014.00,-1.31006879e+00
naca0010/re1000000/re1000000_alpha+014.25.csv,1000000,+014.25,1.35275033e+00
naca0010/re1000000/re1000000_alpha-014.25.csv,1000000,-014.25,-1.32655231e+00
naca0010/re1000000/re1000000_alpha+014.50.csv,1000000,+014.50,1.37671253e+00
naca0010/re1000000/re1000000_alpha-014.50.csv,1000000,-014.50,-1.34263602e+00
naca0010/re1000000/re1000000_alpha+014.75.csv,1000000,+014.75,1.36199666e+00
naca0010/re1000000/re1000000_alpha-014.75.csv,1000000,-014.75,-1.35175333e+00
naca0010/re1000000/re1000000_alpha+015.00.csv,1000000,+015.00,1.36839901e+00
naca0010/re1000000/re1000000_alpha-015.00.csv,1000000,-015.00,-1.31668686e+00
naca0010/re1000000/re1000000_alpha+015.25.csv,1000000,+015.25,1.30199241e+00
naca0010/re1000000/re1000000_alpha-015.25.csv,1000000,-015.25,-1.33741695e+00
naca0010/re1000000/re1000000_alpha+015.50.csv,1000000,+015.50,1.33368417e+00
naca0010/re1000000/re1000000_alpha-015.50.csv,1000000,-015.50,-1.34083458e+00
naca0010/re1000000/re1000000_alpha+015.75.csv,1000000,+015.75,1.28401945e+00
naca0010/re1000000/re1000000_alpha-015.75.csv,1000000,-015.75,-1.29052320e+00
naca0010/re1000000/re1000000_alpha+016.00.csv,1000000,+016.00,1.30385671e+00
naca0010/re1000000/re1000000_alpha-016.00.csv,1000000,-016.00,-1.31063883e+00
naca0010/re1000000/re1000000_alpha+016.25.csv,1000000,+016.25,1.23736101e+00
naca0010/re1000000/re1000000_alpha-016.25.csv,1000000,-016.25,-1.24646301e+00
naca0010/re1000000/re1000000_alpha+016.50.csv,1000000,+016.50,1.26460902e+00
naca0010/re1000000/re1000000_alpha-016.50.csv,1000000,-016.50,-1.23464078e+00
naca0010/re1000000/re1000000_alpha+016.75.csv,1000000,+016.75,1.23319300e+00
naca0010/re1000000/re1000000_alpha-016.75.csv,1000000,-016.75,-1.23291073e+00
naca0010/re1000000/re1000000_alpha+017.00.csv,1000000,+017.00,1.20954035e+00
naca0010/re1000000/re1000000_alpha-017.00.csv,1000000,-017.00,-1.16781008e+00
naca0010/re1000000/re1000000_alpha+017.25.csv,1000000,+017.25,1.12297702e+00
naca0010/re1000000/re1000000_alpha-017.25.csv,1000000,-017.25,-1.16399989e+00
naca0010/re1000000/re1000000_alpha-017.50.csv,1000000,-017.50,-1.09097287e+00
naca0010/re1000000/re1000000_alpha-017.75.csv,1000000,-017.75,-1.04444405e+00
naca0010/re1000000/re1000000_alpha-018.00.csv,1000000,-018.00,-9.92983821e-01
naca0010/re100000/re100000_alpha+000.00.csv,100000,+000.00,0.00000000e+00
naca0010/re100000/re100000_alpha+000.25.csv,100000,+000.25,-5.52608360e-03
naca0010/re100000/re100000_alpha-000.25.csv,100000,-000.25,5.40112038e-03
naca0010/re100000/re100000_alpha+000.50.csv,100000,+000.50,-7.16057303e-03
naca0010/re100000/re100000_alpha-000.50.csv,100000,-000.50,6.95156100e-03
naca0010/re100000/re100000_alpha+000.75.csv,100000,+000.75,7.39041915e-03
naca0010/re100000/re100000_alpha-000.75.csv,100000,-000.75,-7.49612052e-03
naca0010/re100000/re100000_alpha+001.00.csv,100000,+001.00,7.62621647e-02
naca0010/re100000/re100000_alpha-001.00.csv,100000,-001.00,-7.44852390e-02
naca0010/re100000/re100000_alpha+001.25.csv,100000,+001.25,1.44597040e-01
naca0010/re100000/re100000_alpha-001.25.csv,100000,-001.25,-1.39226521e-01
naca0010/re100000/re100000_alpha+001.50.csv,100000,+001.50,2.16408279e-01
naca0010/re100000/re100000_alpha-001.50.csv,100000,-001.50,-2.13572355e-01
naca0010/re100000/re100000_alpha+001.75.csv,100000,+001.75,2.71311797e-01
naca0010/re100000/re100000_alpha-001.75.csv,100000,-001.75,-2.73607362e-01
naca0010/re100000/re100000_alpha+002.00.csv,100000,+002.00,3.22024525e-01
naca0010/re100000/re100000_alpha-002.00.csv,100000,-002.00,-3.23012138e-01
naca0010/re100000/re100000_alpha+002.25.csv,100000,+002.25,3.44186240e-01
naca0010/re100000/re100000_alpha-002.25.csv,100000,-002.25,-3.44171838e-01
naca0010/re100000/re100000_alpha+002.50.csv,100000,+002.50,3.75808677e-01
naca0010/re100000/re100000_alpha-002.50.csv,100000,-002.50,-3.61982251e-01
naca0010/re100000/re100000_alpha+002.75.csv,100000,+002.75,3.97793516e-01
naca0010/re100000/re100000_alpha-002.75.csv,100000,-002.75,-3.97405122e-01
naca0010/re100000/re100000_alpha+003.00.csv,100000,+003.00,4.05033848e-01
naca0010/re100000/re100000_alpha-003.00.csv,100000,-003.00,-4.04235814e-01
naca0010/re100000/re100000_alpha+003.25.csv,100000,+003.25,4.35356206e-01
naca0010/re100000/re100000_alpha-003.25.csv,100000,-003.25,-4.23767990e-01
naca0010/re100000/re100000_alpha+003.50.csv,100000,+003.50,4.61107627e-01
naca0010/re100000/re100000_alpha-003.50.csv,100000,-003.50,-4.53094898e-01
naca0010/re100000/re100000_alpha+003.75.csv,100000,+003.75,4.65139599e-01
naca0010/re100000/re100000_alpha-003.75.csv,100000,-003.75,-4.65675157e-01
naca0010/re100000/re100000_alpha+004.00.csv,100000,+004.00,4.92157528e-01
naca0010/re100000/re100000_alpha-004.00.csv,100000,-004.00,-4.90350137e-01
naca0010/re100000/re100000_alpha+004.25.csv,100000,+004.25,5.17668291e-01
naca0010/re100000/re100000_alpha-004.25.csv,100000,-004.25,-5.14761944e-01
naca0010/re100000/re100000_alpha+004.50.csv,100000,+004.50,5.36738888e-01
naca0010/re100000/re100000_alpha-004.50.csv,100000,-004.50,-5.17321032e-01
naca0010/re100000/re100000_alpha+004.75.csv,100000,+004.75,5.47379944e-01
naca0010/re100000/re100000_alpha-004.75.csv,100000,-004.75,-5.39037932e-01
naca0010/re100000/re100000_alpha+005.00.csv,100000,+005.00,5.68694091e-01
naca0010/re100000/re100000_alpha-005.00.csv,100000,-005.00,-5.52655320e-01
naca0010/re100000/re100000_alpha+005.25.csv,100000,+005.25,5.73523621e-01
naca0010/re100000/re100000_alpha-005.25.csv,100000,-005.25,-5.73629918e-01
naca0010/re100000/re100000_alpha+005.50.csv,100000,+005.50,6.12443565e-01
naca0010/re100000/re100000_alpha-005.50.csv,100000,-005.50,-6.07486724e-01
naca0010/re100000/re100000_alpha+005.75.csv,100000,+005.75,6.25494957e-01
naca0010/re100000/re100000_alpha-005.75.csv,100000,-005.75,-6.24032037e-01
naca0010/re100000/re100000_alpha+006.00.csv,100000,+006.00,6.48168727e-01
naca0010/re100000/re100000_alpha-006.00.csv,100000,-006.00,-6.59481836e-01
naca0010/re100000/re100000_alpha+006.25.csv,100000,+006.25,6.70949602e-01
naca0010/re100000/re100000_alpha-006.25.csv,100000,-006.25,-6.53193036e-01
naca0010/re100000/re100000_alpha+006.50.csv,100000,+006.50,7.01991355e-01
naca0010/re100000/re100000_alpha-006.50.csv,100000,-006.50,-6.88668776e-01
naca0010/re100000/re100000_alpha+006.75.csv,100000,+006.75,6.99122277e-01
naca0010/re100000/re100000_alpha-006.75.csv,100000,-006.75,-7.15124704e-01
naca0010/re100000/re100000_alpha+007.00.csv,100000,+007.00,7.40442847e-01
naca0010/re100000/re100000_alpha-007.00.csv,100000,-007.00,-7.34256563e-01
naca0010/re100000/re100000_alpha+007.25.csv,100000,+007.25,7.80006966e-01
naca0010/re100000/re100000_alpha-007.25.csv,100000,-007.25,-7.76230091e-01
naca0010/re100000/re100000_alpha+007.50.csv,100000,+007.50,7.92482275e-01
naca0010/re100000/re100000_alpha-007.50.csv,100000,-007.50,-7.76763185e-01
naca0010/re100000/re100000_alpha+007.75.csv,100000,+007.75,8.09854570e-01
naca0010/re100000/re100000_alpha-007.75.csv,100000,-007.75,-7.91041198e-01
naca0010/re100000/re100000_alpha+008.00.csv,100000,+008.00,8.29699161e-01
naca0010/re100000/re100000_alpha-008.00.csv,100000,-008.00,-8.33704102e-01
naca0010/re100000/re100000_alpha+008.25.csv,100000,+008.25,8.50494040e-01
naca0010/re100000/re100000_alpha-008.25.csv,100000,-008.25,-8.33501001e-01
naca0010/re100000/re100000_alpha+008.50.csv,100000,+008.50,8.63016486e-01
naca0010/re100000/re100000_alpha-008.50.csv,100000,-008.50,-8.41272172e-01
naca0010/re100000/re100000_alpha+008.75.csv,100000,+008.75,8.48585303e-01
naca0010/re100000/re100000_alpha-008.75.csv,100000,-008.75,-8.53308600e-01
naca0010/re100000/re100000_alpha+009.00.csv,100000,+009.00,8.63318877e-01
naca0010/re100000/re100000_alpha-009.00.csv,100000,-009.00,-8.67655847e-01
naca0010/re100000/re100000_alpha+009.25.csv,100000,+009.25,8.37171526e-01
naca0010/re100000/re100000_alpha-009.25.csv,100000,-009.25,-8.36216332e-01
naca0010/re100000/re100000_alpha+009.50.csv,100000,+009.50,8.37278176e-01
naca0010/re100000/re100000_alpha-009.50.csv,100000,-009.50,-8.42913468e-01
naca0010/re100000/re100000_alpha+009.75.csv,100000,+009.75,8.32160361e-01
naca0010/re100000/re100000_alpha-009.75.csv,100000,-009.75,-8.14558252e-01
naca0010/re100000/re100000_alpha+010.00.csv,100000,+010.00,8.31291694e-01
naca0010/re100000/re100000_alpha-010.00.csv,100000,-010.00,-8.25048461e-01
naca0010/re100000/re100000_alpha-010.25.csv,100000,-010.25,-5.39181581e-01
naca0010/re100000/re100000_alpha-010.50.csv,100000,-010.50,-5.51691608e-01
naca0010/re200000/re200000_alpha+000.00.csv,200000,+000.00,0.00000000e+00
naca0010/re200000/re200000_alpha+000.25.csv,200000,+000.25,6.12339992e-02
naca0010/re200000/re200000_alpha-000.25.csv,200000,-000.25,-6.12719667e-02
naca0010/re200000/re200000_alpha+000.50.csv,200000,+000.50,1.15926525e-01
naca0010/re200000/re200000_alpha-000.50.csv,200000,-000.50,-1.15509146e-01
naca0010/re200000/re200000_alpha+000.75.csv,200000,+000.75,1.74900046e-01
naca0010/re200000/re200000_alpha-000.75.csv,200000,-000.75,-1.74203434e-01
naca0010/re200000/re200000_alpha+001.00.csv,200000,+001.00,2.21909768e-01
naca0010/re200000/re200000_alpha-001.00.csv,200000,-001.00,-2.23165553e-01
naca0010/re200000/re200000_alpha+001.25.csv,200000,+001.25,2.40879187e-01
naca0010/re200000/re200000_alpha-001.25.csv,200000,-001.25,-2.41031426e-01
naca0010/re200000/re200000_alpha+001.50.csv,200000,+001.50,2.67057359e-01
naca0010/re200000/re200000_alpha-001.50.csv,200000,-001.50,-2.64164603e-01
naca0010/re200000/re200000_alpha+001.75.csv,200000,+001.75,2.94870217e-01
naca0010/re200000/re200000_alpha-001.75.csv,200000,-001.75,-2.94555877e-01
naca0010/re200000/re200000_alpha+002.00.csv,200000,+002.00,3.04807976e-01
naca0010/re200000/re200000_alpha-002.00.csv,200000,-002.00,-3.08453571e-01
naca0010/re200000/re200000_alpha+002.25.csv,200000,+002.25,3.37159504e-01
naca0010/re200000/re200000_alpha-002.25.csv,200000,-002.25,-3.25487718e-01
naca0010/re200000/re200000_alpha+002.50.csv,200000,+002.50,3.62792537e-01
naca0010/re200000/re200000_alpha-002.50.csv,200000,-002.50,-3.63178145e-01
naca0010/re200000/re200000_alpha+002.75.csv,200000,+002.75,3.78620353e-01
naca0010/re200000/re200000_alpha-002.75.csv,200000,-002.75,-3.82403002e-01
naca0010/re200000/re200000_alpha+003.00.csv,200000,+003.00,3.99840379e-01
naca0010/re200000/re200000_alpha-003.00.csv,200000,-003.00,-3.91460272e-01
naca0010/re200000/re200000_alpha+003.25.csv,200000,+003.25,4.22489175e-01
naca0010/re200000/re200000_alpha-003.25.csv,200000,-003.25,-4.28505699e-01
naca0010/re200000/re200000_alpha+003.50.csv,200000,+003.50,4.33497424e-01
naca0010/re200000/re200000_alpha-003.50.csv,200000,-003.50,-4.41741697e-01
naca0010/re200000/re200000_alpha+003.75.csv,200000,+003.75,4.57587317e-01
naca0010/re200000/re200000_alpha-003.75.csv,200000,-003.75,-4.75657248e-01
naca0010/re200000/re200000_alpha+004.00.csv,200000,+004.00,4.93582040e-01
naca0010/re200000/re200000_alpha-004.00.csv,200000,-004.00,-4.91010901e-01
naca0010/re200000/re200000_alpha+004.25.csv,200000,+004.25,4.97550426e-01
naca0010/re200000/re200000_alpha-004.25.csv,200000,-004.25,-5.02341392e-01
naca0010/re200000/re200000_alpha+004.50.csv,200000,+004.50,5.24292879e-01
naca0010/re200000/re200000_alpha-004.50.csv,200000,-004.50,-5.16804463e-01
naca0010/re200000/re200000_alpha+004.75.csv,200000,+004.75,5.54793785e-01
naca0010/re200000/re200000_alpha-004.75.csv,200000,-004.75,-5.57986668e-01
naca0010/re200000/re200000_alpha+005.00.csv,200000,+005.00,5.77368277e-01
naca0010/re200000/re200000_alpha-005.00.csv,200000,-005.00,-5.70904613e-01
naca0010/re200000/re200000_alpha+005.25.csv,200000,+005.25,5.78692352e-01
naca0010/re200000/re200000_alpha-005.25.csv,200000,-005.25,-5.94131754e-01
naca0010/re200000/re200000_alpha+005.50.csv,200000,+005.50,6.13681888e-01
naca0010/re200000/re200000_alpha-005.50.csv,200000,-005.50,-5.95670686e-01
naca0010/re200000/re200000_alpha+005.75.csv,200000,+005.75,6.42595987e-01
naca0010/re200000/re200000_alpha-005.75.csv,200000,-005.75,-6.29383909e-01
naca0010/re200000/re200000_alpha+006.00.csv,200000,+006.00,6.35144005e-01
naca0010/re200000/re200000_alpha-006.00.csv,200000,-006.00,-6.42007819e-01
naca0010/re200000/re200000_alpha+006.25.csv,200000,+006.25,6.59609257e-01
naca0010/re200000/re200000_alpha-006.25.csv,200000,-006.25,-6.58619866e-01
naca0010/re200000/re200000_alpha+006.50.csv,200000,+006.50,6.90905548e-01
naca0010/re200000/re200000_alpha-006.50.csv,200000,-006.50,-6.89840948e-01
naca0010/re200000/re200000_alpha+006.75.csv,200000,+006.75,7.05659062e-01
naca0010/re200000/re200000_alpha-006.75.csv,200000,-006.75,-7.08943640e-01
naca0010/re200000/re200000_alpha+007.00.csv,200000,+007.00,7.25552022e-01
naca0010/re200000/re200000_alpha-007.00.csv,200000,-007.00,-7.20903418e-01
naca0010/re200000/re200000_alpha+007.25.csv,200000,+007.25,7.45983270e-01
naca0010/re200000/re200000_alpha-007.25.csv,200000,-007.25,-7.67039620e-01
naca0010/re200000/re200000_alpha+007.50.csv,200000,+007.50,7.66947270e-01
naca0010/re200000/re200000_alpha-007.50.csv,200000,-007.50,-7.72067382e-01
naca0010/re200000/re200000_alpha+007.75.csv,200000,+007.75,8.17729663e-01
naca0010/re200000/re200000_alpha-007.75.csv,200000,-007.75,-8.12069873e-01
naca0010/re200000/re200000_alpha+008.00.csv,200000,+008.00,8.28920583e-01
naca0010/re200000/re200000_alpha-008.00.csv,200000,-008.00,-8.13895036e-01
naca0010/re200000/re200000_alpha+008.25.csv,200000,+008.25,8.58302794e-01
naca0010/re200000/re200000_alpha-008.25.csv,200000,-008.25,-8.57370553e-01
naca0010/re200000/re200000_alpha+008.50.csv,200000,+008.50,8.60316602e-01
naca0010/re200000/re200000_alpha-008.50.csv,200000,-008.50,-8.75392554e-01
naca0010/re200000/re200000_alpha+008.75.csv,200000,+008.75,9.02624580e-01
naca0010/re200000/re200000_alpha-008.75.csv,200000,-008.75,-9.00180463e-01
naca0010/re200000/re200000_alpha+009.00.csv,200000,+009.00,9.19902009e-01
naca0010/re200000/re200000_alpha-009.00.csv,200000,-009.00,-9.25687175e-01
naca0010/re200000/re200000_alpha+009.25.csv,200000,+009.25,9.24108416e-01
naca0010/re200000/re200000_alpha-009.25.csv,200000,-009.25,-9.01316725e-01
naca0010/re200000/re200000_alpha+009.50.csv,200000,+009.50,9.44856377e-01
naca0010/re200000/re200000_alpha-009.50.csv,200000,-009.50,-9.20976335e-01
naca0010/re200000/re200000_alpha+009.75.csv,200000,+009.75,9.40397018e-01
naca0010/re200000/re200000_alpha-009.75.csv,200000,-009.75,-9.36801689e-01
naca0010/re200000/re200000_alpha+010.00.csv,200000,+010.00,9.46266805e-01
naca0010/re200000/re200000_alpha-010.00.csv,200000,-010.00,-9.56097300e-01
naca0010/re200000/re200000_alpha+010.25.csv,200000,+010.25,9.62773873e-01
naca0010/re200000/re200000_alpha-010.25.csv,200000,-010.25,-9.49102421e-01
naca0010/re200000/re200000_alpha+010.50.csv,200000,+010.50,9.37306021e-01
naca0010/re200000/re200000_alpha-010.50.csv,200000,-010.50,-9.42488339e-01
naca0010/re200000/re200000_alpha+010.75.csv,200000,+010.75,9.14229665e-01
naca0010/re200000/re200000_alpha-010.75.csv,200000,-010.75,-9.36182884e-01
naca0010/re200000/re200000_alpha+011.00.csv,200000,+011.00,8.95245859e-01
naca0010/re200000/re200000_alpha-011.00.csv,200000,-011.00,-8.89451773e-01
naca0010/re200000/re200000_alpha+011.25.csv,200000,+011.25,8.62687643e-01
naca0010/re200000/re200000_alpha-011.25.csv,200000,-011.25,-8.75579411e-01
naca0010/re200000/re200000_alpha+011.50.csv,200000,+011.50,8.67302460e-01
naca0010/re200000/re200000_alpha-011.50.csv,200000,-011.50,-8.73867881e-01
naca0010/re200000/re200000_alpha-011.75.csv,200000,-011.75,-7.42139107e-01
naca0010/re500000/re500000_alpha+000.00.csv,500000,+000.00,0.00000000e+00
naca0010/re500000/re500000_alpha+000.25.csv,500000,+000.25,2.47463014e-02
naca0010/re500000/re500000_alpha-000.25.csv,500000,-000.25,-2.49966441e-02
naca0010/re500000/re500000_alpha+000.50.csv,500000,+000.50,5.01495077e-02
naca0010/re500000/re500000_alpha-000.50.csv,500000,-000.50,-4.88346495e-02
naca0010/re500000/re500000_alpha+000.75.csv,500000,+000.75,7.50025823e-02
