epoch,layer_index,layer_name,phase,count,mean,variance,minimum,maximum
1,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.0014350318516540219,0.38016622340248413,-3.4430546760559082,5.740633487701416
1,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.16164164920069607,0.17078297723748154,-0.17215274274349213,5.740633487701416
1,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-0.36623119421586037,2.9128495918860691,-6.6825408935546875,6.8109216690063477
1,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.47449097566800691,0.86680582465352474,-0.3341270387172699,6.8109216690063477
1,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-0.28657951382812463,2.9501972242792331,-8.7668285369873047,9.6486282348632812
1,7,"LeakyReLULayer( 0.050000 )",post_activation,789504,0.4621058252787158,1.1466906060090964,-0.43834143877029419,9.6486282348632812
1,9,"LeakyReLULayer( 0.050000 )",pre_activation,394752,-0.23016088004049126,2.6829565554490604,-8.5225257873535156,9.7192401885986328
1,9,"LeakyReLULayer( 0.050000 )",post_activation,394752,0.45569391427299744,1.0005369396427501,-0.42612630128860474,9.7192401885986328
1,11,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-0.16071057350189849,1.8466623624174385,-4.9939169883728027,5.7719082832336426
1,11,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.41039100785725052,0.62443237440970056,-0.24969585239887238,5.7719082832336426
2,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.0056390449443470903,0.30485472995571289,-3.1992151737213135,5.4106044769287109
2,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.1241362200269269,0.14207804045896302,-0.15996076166629791,5.4106044769287109
2,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-1.0396057847239231,6.3321018077541433,-8.3906402587890625,7.6911754608154297
2,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.57748603676602572,1.8181128919986025,-0.41953203082084656,7.6911754608154297
2,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-0.80865176287209217,7.8794188363336444,-10.85969352722168,12.009844779968262
2,7,"LeakyReLULayer( 0.050000 )",post_activation,789504,0.70709645185644554,2.7958428484693534,-0.54298466444015503,12.009844779968262
2,9,"LeakyReLULayer( 0.050000 )",pre_activation,394752,-0.79851922673289266,7.0920913063742343,-11.074987411499023,12.139420509338379
2,9,"LeakyReLULayer( 0.050000 )",post_activation,394752,0.64032725541294,2.2330990584994437,-0.55374938249588013,12.139420509338379
2,11,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-0.5453945146741781,4.4178833831979523,-6.5300202369689941,6.7890563011169434
2,11,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.56107981487947722,1.2507288024269196,-0.32650101184844971,6.7890563011169434
3,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.0087928151733124918,0.26048894040164577,-3.0154662132263184,5.042266845703125
3,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.1020804505642003,0.12383954162963721,-0.1507733166217804,5.042266845703125
3,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-1.1701686990726197,6.3913885641259283,-8.5370464324951172,7.7484421730041504
3,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.5421608986999108,1.7948436820821201,-0.42685231566429138,7.7484421730041504
3,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-1.0157578495314867,8.9715508056179054,-11.062296867370605,12.309165000915527
3,7,"LeakyReLULayer( 0.050000 )",post_activation,789504,0.71284214776538524,3.0101361074104998,-0.55311483144760132,12.309165000915527
3,9,"LeakyReLULayer( 0.050000 )",pre_activation,394752,-1.0347742569239706,8.3077448891412011,-11.587508201599121,12.401718139648438
3,9,"LeakyReLULayer( 0.050000 )",post_activation,394752,0.63035596193126464,2.4982573526867009,-0.57937544584274292,12.401718139648438
3,11,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-0.66457934488088122,5.007005135083574,-6.7484750747680664,7.0526638031005859
3,11,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.57232345000271689,1.3532178418767093,-0.33742377161979675,7.0526638031005859
4,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.010851337667626169,0.23579079490004887,-2.893855094909668,4.8266510963439941
4,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.091941831090015594,0.11282320300162897,-0.14469276368618011,4.8266510963439941
4,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-1.1511385938019001,5.5563384422251749,-8.1319646835327148,7.3062887191772461
4,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.48600048503270193,1.5338821473577147,-0.40659824013710022,7.3062887191772461
4,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-1.0729067280453737,8.2677301461008863,-10.776357650756836,11.897457122802734
