epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.58337203061781628,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.032128296966196117,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.018140999224425153,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.015128615398719406,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.014114809529409843,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.013723404550607578,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.013762908075802147,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.013389464693525562,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.013094615213808017,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.012985698794149594,0.0075600962855400054,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.012906060118516815,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.012953105643165317,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.012804259686504255,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.012827211356312263,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.012729461924294893,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.012772471040297424,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.012753745573545855,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.012562636442938962,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.012609362276349529,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.012565932800123749,0.0073229021903691259,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.012514700102388865,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.012338578897825714,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.012377762994629634,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.01244791402852947,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.012271701175494736,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.012262576676487894,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.012351215764965506,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.012258866053639014,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.012301011691112777,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.012287999160370645,0.0070519488057821916,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.01226035641815991,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.012112410075938428,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.011964767108436839,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.012030838634875524,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.012274067071566214,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.01194745445189071,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.011804246681221516,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.011888642823023016,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
39,0.012288208741206525,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
40,0.011938608726789701,0.0070305416483390955,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
41,0.012007150991066114,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
42,0.012264643615348784,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
43,0.011976276825614005,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
44,0.011752059957344373,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
45,0.011820328408447992,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
46,0.011645638198457696,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
47,0.011650388489215402,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
48,0.011697090579719491,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
49,0.011660932242954565,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
50,0.011695858688381321,0.0066553286705233056,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
51,0.011592782295829012,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
52,0.011543680478924304,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
53,0.011425324250861763,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
54,0.011396724968490944,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
55,0.011641466431716681,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
56,0.011546502046085478,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
57,0.011357762419772273,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
58,0.011223449343181997,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
59,0.011334843104375223,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
60,0.011576675761222396,0.0068863260774761374,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
61,0.011669914968197198,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
62,0.011289235222756926,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
63,0.011466757186517724,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
64,0.01141589482358275,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
65,0.011912470654245496,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
66,0.011392654658396133,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
67,0.011555426572811233,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
68,0.011530170034201368,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
69,0.011153717207368959,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
70,0.011145875180910465,0.0065468352072750018,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
71,0.011262531568470156,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
72,0.011624184729875134,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
73,0.011531947935842396,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
74,0.011325402872121366,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
75,0.011031498692995212,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
76,0.010870778520713269,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
77,0.011142280235014351,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
78,0.010949479372197807,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
79,0.011154804233576399,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
80,0.011381990205072454,0.0063499382015020514,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
81,0.011018089697962273,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
82,0.011635242865629255,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
83,0.011798912053335778,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
84,0.011154975229396753,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
85,0.01126248716115621,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
86,0.010901337012828258,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
87,0.011453091020534616,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
88,0.010794586567663727,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
89,0.010806546987852599,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
90,0.011061318584851633,0.0062437692443578609,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
91,0.010708383989518164,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
92,0.010904257556358671,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
93,0.01120863295302797,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
94,0.011038602281326665,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
95,0.011296726158457684,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
96,0.011253366252848299,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
97,0.010620224549758002,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
98,0.011007743711533301,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
99,0.010559943827602308,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
100,0.010393863697098353,0.0064040351076274536,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
