epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,1.3094742161708013,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.060339574171039995,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.028018642728392544,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.021337544433446501,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.019594942398041888,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.018944257762307543,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.018747640119486486,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.018493660299773489,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.018267564974058851,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.018158369797317924,0.0088774992661684749,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.018013582484342722,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.017946841972288435,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.017838982301988361,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.017762359314818746,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.017644749037115777,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.017667054593261046,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.017672051680882282,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.017446094895047316,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.017500757802942499,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.017411697005486865,0.0086371210346809224,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.017336453579023671,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.01733806939617891,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.017286335569341074,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.017379267417252937,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.017224082078102464,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.017282418597436611,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.017277010999872829,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.017180917045788637,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.01727081836968182,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.017127761160047966,0.0083793408507597377,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.017160192477336137,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.017145447235954906,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.017028497987156783,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.017104165925545246,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.017075892256439507,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.017003190992308344,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.016933905335473964,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.016950854957056179,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
39,0.017160485166556015,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
40,0.017238444673222844,0.0084017303631195289,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
41,0.017017368279793776,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
42,0.016872701713598635,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
43,0.016968196696013533,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
44,0.016810158636966274,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
45,0.016850630145287395,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
46,0.01684035065843378,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
47,0.016817079749898271,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
48,0.016968446606657223,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
49,0.016783683628361579,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
50,0.016866948701818981,0.0081621700308208301,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
51,0.016809721625353807,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
52,0.01699653299159502,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
53,0.01676176513813879,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
54,0.0167365777373552,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
55,0.016857688913195876,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
56,0.016859796629255037,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
57,0.016836025047086346,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
58,0.016675978918319716,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
59,0.016641943435682927,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
60,0.016704512709647453,0.0082729619673434073,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
61,0.016828248424247998,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
62,0.016927183660817652,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
63,0.01672999452394143,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
64,0.016690652023702499,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
65,0.016796851615498914,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
66,0.016476479256927273,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
67,0.016567481284053005,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
68,0.016556479900555993,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
69,0.016552789438948994,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
70,0.016607329123796123,0.0081991016005724289,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
71,0.016627218237967503,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
72,0.016828298450357271,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
73,0.016850062847894195,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
74,0.016723329179836533,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
75,0.016491032786749543,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
76,0.016432946319047348,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
77,0.016640820069583118,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
78,0.016429334463034989,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
79,0.01641130303999852,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
80,0.016512166367846973,0.0080577259034038569,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
81,0.016477249672320175,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
82,0.016720123440908632,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
83,0.016563765582484877,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
84,0.016522550578901212,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
