epoch,layer_index,layer_name,parameter_scope,mean_pre_update_norm,mean_update_norm,mean_ratio,rms_ratio,maximum_ratio,last_ratio,near_zero_denominator_steps,optimizer_steps,epsilon
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",1.4318966694549393,0.010427802360826563,0.007280171373641179,0.0074482014163160023,0.010049376093130117,0.005072065002175578,0,6,9.9999999999999998e-13
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",1.431885672703793,0.010212419130304028,0.0071298359027349035,0.0072957328127821984,0.0098542242302964642,0.0049611861043324891,0,6,9.9999999999999998e-13
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.0047542026591188679,0.0021079142734138009,471404509.23970455,1154700509.2090662,2828427053.2941203,0.16634281243562404,1,6,9.9999999999999998e-13
1,4,"DenseLayer( 7202,1024 )","all",42.591032758269861,1.5660213949248649,0.036821881739074261,0.039580243834524645,0.064039103144145348,0.021308619052600196,0,6,9.9999999999999998e-13
1,4,"DenseLayer( 7202,1024 )","weights",42.591000350213299,1.5659119452181287,0.036819328706425659,0.039577491012183531,0.064034647427776176,0.021307194614880429,0,6,9.9999999999999998e-13
1,4,"DenseLayer( 7202,1024 )","biases",0.046150407741176007,0.018514334250006849,5333255284.7566776,13063754114.955843,31999531706.825874,0.13830343510986298,1,6,9.9999999999999998e-13
1,6,"DenseLayer( 1024,512 )","all",26.147559756716397,0.42797324137764731,0.016370575831450105,0.017471760312647067,0.027719538169104135,0.0097460404881693549,0,6,9.9999999999999998e-13
1,6,"DenseLayer( 1024,512 )","weights",26.147534686173714,0.42777431307125519,0.016362978136383335,0.017463533005728098,0.027706006765198143,0.0097417931618951868,0,6,9.9999999999999998e-13
1,6,"DenseLayer( 1024,512 )","biases",0.031828320904811074,0.013044536700965644,3771201828.6754379,9237520196.5981579,22627210970.319633,0.14258851973355158,1,6,9.9999999999999998e-13
1,8,"DenseLayer( 512,256 )","all",18.507165194130621,0.2116262412205317,0.011435092511025931,0.012231351548368019,0.019580019191110527,0.006822975644455667,0,6,9.9999999999999998e-13
1,8,"DenseLayer( 512,256 )","weights",18.507150820304229,0.21144098495122421,0.011425088949544455,0.012220344469610111,0.019560918606465451,0.0068175385740539569,0,6,9.9999999999999998e-13
1,8,"DenseLayer( 512,256 )","biases",0.020414657169207481,0.0088460382510691105,2666652321.0287418,6531937507.2171097,15999913924.429031,0.15187970792566724,1,6,9.9999999999999998e-13
1,10,"DenseLayer( 256,128 )","all",13.079059510470447,0.10142615992173865,0.0077543097732701433,0.008421368718119571,0.013860824787655716,0.0043709242429263821,0,6,9.9999999999999998e-13
1,10,"DenseLayer( 256,128 )","weights",13.079053228166803,0.10127459179926271,0.0077427251654486155,0.008407691236877143,0.013833817263761747,0.0043659280948087457,0,6,9.9999999999999998e-13
1,10,"DenseLayer( 256,128 )","biases",0.011477054203302571,0.0055068881416468068,1885608823.4073014,4618779471.1303711,11313652938.711355,0.15236904062698009,1,6,9.9999999999999998e-13
1,12,"DenseLayer( 128,1 )","all",1.3694208319166326,0.0063752398873613324,0.0046503741860341435,0.0050387916676054544,0.0082708475962422288,0.0026889375522954487,0,6,9.9999999999999998e-13
1,12,"DenseLayer( 128,1 )","weights",1.3694206008481546,0.0063635199527111077,0.0046418278458760986,0.0050276014204410288,0.0082387276529122862,0.0026844381334600849,0,6,9.9999999999999998e-13
1,12,"DenseLayer( 128,1 )","biases",0.00071640127377274132,0.0003426111361477524,166666674.79613769,408248309.85461634,1000000047.4974513,0.32350583121454973,1,6,9.9999999999999998e-13
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",1.4254584216597741,0.0061092571823292792,0.0042851713976462648,0.0043512190089708483,0.0051362029705655111,0.0031148167630380705,0,6,9.9999999999999998e-13
