epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.31588645284913863,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.037466872500444351,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.020584153993236116,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.017832469074654623,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.017085605610270789,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.016513679693586848,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.01621344086681055,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.015962897727361976,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.015681276304148527,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.015538416793111059,0.0050717282672148234,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.015387862383519269,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.015245931616961909,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.015226027567490228,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.015015463060661165,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.014894617847200945,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.014863250014759017,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.014649961215052389,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.014796978048731951,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.014516184610050395,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.014592846242217392,0.0045608661807513932,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.014564978453733475,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.014320458215417045,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.014275751199214684,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.014153566595854313,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.014249506998887069,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.013943946718568209,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.014254412314963754,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.01399590658105954,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.01375157828325016,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.013627861187981838,0.0043784223170068564,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.013621121152800364,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.013782617896323663,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.013790184752409595,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.013519251121860957,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.013472469640113107,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.013447920839207388,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.013578690749883692,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.013232544493649271,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
39,0.013671958648232594,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
40,0.013445082868746376,0.0040381308538628286,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
41,0.013040364065239831,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
42,0.01325568416385094,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
43,0.013225043739430807,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
44,0.012966433488502571,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
45,0.013062650023706353,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
46,0.013156201759307394,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
47,0.012946722106500375,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
48,0.013015826127638897,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
49,0.012806873978195282,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
50,0.012870915987755955,0.0038863255512695811,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
51,0.012887976981761497,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
52,0.012661817352063138,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
53,0.013175739978510634,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
54,0.012762829685332185,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
55,0.012953423367291486,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
56,0.013015266438004184,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
57,0.012460896804503694,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
58,0.012911006724793315,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
59,0.012429903261193557,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
60,0.012512766401698544,0.003940840678288854,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
61,0.012469497977723674,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
62,0.012346419327715828,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
63,0.012379516215899783,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
64,0.012721973975370875,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
65,0.012339973806579476,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
66,0.012171924860992814,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
67,0.012602813398104052,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
68,0.012569756587511811,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
69,0.01350894349441952,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
70,0.012262864985290183,0.0036867337772974328,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
71,0.012280643628797027,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
72,0.012214966199167895,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
