epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.45460309835478946,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.04369895762269365,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.026194999043075165,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.021560461630453748,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.018821374714577632,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.017341771949112673,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.016466880333587973,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.015836000240374001,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.015240298006307575,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.014850415016696992,0.0061376474586499179,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.014333859245858137,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.014141837106044676,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.013852876642069705,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.013743507601441832,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.013647351812454023,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.013569690592687476,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.013397685732789351,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.013582129178783289,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.01344918565098944,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.013230431785111921,0.0055494422489700754,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.013025789002474092,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.013289152899339378,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.013116278889003005,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.012926799829623978,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.012817146885423878,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.01308049999700475,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.01285650352317008,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.012760331517543872,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.012787483716771223,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.012817760604946963,0.005468511155206756,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.012652857498444834,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.012654594473914035,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.012782724871959564,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.01250324606107758,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.012574769619169958,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.012634687690934452,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.012536438788763413,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.012381702534774535,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
39,0.01271324547752908,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
40,0.012603872105433353,0.0054867193121994331,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
41,0.012268562957875593,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
42,0.012496880315461733,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
43,0.012496709138521224,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
44,0.012259221891097192,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
45,0.012313336892865843,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
46,0.012089791532147448,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
47,0.012099722825143917,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
48,0.012133111329566531,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
49,0.012003579420000604,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
50,0.012107871117450155,0.0052155947753873286,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
51,0.012063426696346991,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
