epoch,layer_index,layer_name,phase,count,mean,variance,minimum,maximum
1,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.0013391195824055827,0.26895374047794962,-3.1124973297119141,2.8986654281616211
1,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.16323633010683194,0.10459882251489924,-0.1556248664855957,2.8986654281616211
1,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-0.3081024385139442,3.0591966154052006,-5.7349710464477539,6.908294677734375
1,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.52391279623695863,0.97826927593812396,-0.28674855828285217,6.908294677734375
1,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-0.1887736972169026,4.1342208376709637,-6.8767714500427246,10.015179634094238
1,7,"LeakyReLULayer( 0.050000 )",post_activation,789504,0.62608869981985826,1.694227098940478,-0.34383857250213623,10.015179634094238
1,9,"LeakyReLULayer( 0.050000 )",pre_activation,394752,-0.40666072741398851,4.3630270034378089,-9.3880043029785156,8.9923133850097656
1,9,"LeakyReLULayer( 0.050000 )",post_activation,394752,0.53110764781434228,1.5066755655891373,-0.46940022706985474,8.9923133850097656
1,11,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-0.21974500825262919,2.8106329080939232,-5.7386102676391602,6.1837196350097656
1,11,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.49344491189737638,0.96487756059102037,-0.28693053126335144,6.1837196350097656
2,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.0058399066356911748,0.18373676990615329,-2.6492586135864258,2.4398171901702881
2,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.12274061359813981,0.073331672432054157,-0.13246293365955353,2.4398171901702881
2,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-0.92785172567014718,5.7663341281034741,-6.6913161277770996,6.9472179412841797
2,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.58889749730764618,1.7141772627203802,-0.33456581830978394,6.9472179412841797
2,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-0.72651746809526208,9.2614216563960472,-9.2531490325927734,11.945582389831543
2,7,"LeakyReLULayer( 0.050000 )",post_activation,789504,0.85515455251458949,3.3681989255435094,-0.46265745162963867,11.945582389831543
2,9,"LeakyReLULayer( 0.050000 )",pre_activation,394752,-0.94711490582993207,10.000773904870822,-10.238041877746582,10.573321342468262
2,9,"LeakyReLULayer( 0.050000 )",post_activation,394752,0.78789475658502284,3.3255894428434409,-0.5119020938873291,10.573321342468262
2,11,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-0.5879262106431743,7.1881027566897133,-7.778648853302002,7.8773422241210938
2,11,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.7935189780288181,2.2034244297190919,-0.38893243670463562,7.8773422241210938
3,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.0089520249198398929,0.1398357324842002,-2.2910599708557129,2.0475215911865234
3,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.11204408872916115,0.053684165291831898,-0.11455299705266953,2.0475215911865234
3,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-1.0340567907402687,5.3588693826096909,-6.6781654357910156,6.8694987297058105
3,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.51836035483089371,1.5344284678316149,-0.33390828967094421,6.8694987297058105
3,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-0.93203960507383632,9.5859136777584943,-9.6838541030883789,12.103542327880859
3,7,"LeakyReLULayer( 0.050000 )",post_activation,789504,0.79256437324641749,3.2927016201033297,-0.48419269919395447,12.103542327880859
3,9,"LeakyReLULayer( 0.050000 )",pre_activation,394752,-1.114069553156193,10.495191097052981,-10.249222755432129,10.725711822509766
3,9,"LeakyReLULayer( 0.050000 )",post_activation,394752,0.76293178946500018,3.3925719395477354,-0.51246112585067749,10.725711822509766
3,11,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-0.67699226171871774,7.6492973617690208,-8.1471185684204102,8.0535097122192383
3,11,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.79358579020558806,2.2566831192806913,-0.40735593438148499,8.0535097122192383
4,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.010875094093543395,0.11749842822275311,-2.0766890048980713,1.8566547632217407
4,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.10762920938877982,0.043341315065990552,-0.10383445024490356,1.8566547632217407
4,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-1.0172504162490212,4.5235643668551893,-6.5966558456420898,6.7416319847106934
4,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.45175743587960709,1.2595261468309007,-0.32983279228210449,6.7416319847106934
4,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-0.96952141837744299,8.4188311926531512,-9.6252050399780273,11.868813514709473
4,7,"LeakyReLULayer( 0.050000 )",post_activation,789504,0.70251964349398677,2.7868208505390748,-0.4812602698802948,11.868813514709473
4,9,"LeakyReLULayer( 0.050000 )",pre_activation,394752,-1.1071358014851709,9.1998232486201932,-9.8814277648925781,10.327693939208984
4,9,"LeakyReLULayer( 0.050000 )",post_activation,394752,0.69299072767709557,2.9129805680805121,-0.49407139420509338,10.327693939208984
4,11,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-0.66756486460118913,6.6947945231008079,-7.9102668762207031,7.8715214729309082
4,11,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.7287356509009425,1.9390233870628548,-0.39551335573196411,7.8715214729309082
5,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.01210138878830774,0.10545446050392326,-1.9716157913208008,1.7336668968200684
5,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.10409715378398501,0.03799765422788895,-0.098580792546272278,1.7336668968200684
5,5,"LeakyReLULayer( 0.050000 )",pre_activation,1579008,-0.99003299504686171,3.9261335748344171,-6.3629326820373535,6.3300666809082031
5,5,"LeakyReLULayer( 0.050000 )",post_activation,1579008,0.40575821117475436,1.0694221972492539,-0.31814664602279663,6.3300666809082031
5,7,"LeakyReLULayer( 0.050000 )",pre_activation,789504,-0.95961362294440722,7.35496023909407,-9.354517936706543,11.268884658813477
5,7,"LeakyReLULayer( 0.050000 )",post_activation,789504,0.63484045790685484,2.3771746359844905,-0.46772590279579163,11.268884658813477
5,9,"LeakyReLULayer( 0.050000 )",pre_activation,394752,-1.0708006988365681,7.9712717416762224,-9.1476211547851562,9.5934486389160156
5,9,"LeakyReLULayer( 0.050000 )",post_activation,394752,0.63145990356757331,2.4934806506945093,-0.45738106966018677,9.5934486389160156
