epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.30737485469250519,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.036526412439335437,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.020185264629927972,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.01758918877076876,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.016843238507640076,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.01622680116483171,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.015858914825148399,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.015629251434074832,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.015350751469466652,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.01520263019147621,0.0050393312655393459,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.015069696124922229,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.014923939702832591,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.014906963217853059,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.014694215258350596,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.014549266438898086,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.01452334185582216,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.014307834269055691,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.014455031186626532,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.014184262757095834,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.014250538339706674,0.0045552070965646481,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.014234195381608396,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.013999367606654902,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.013953285543942725,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.013815371645902623,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.013915386265596243,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.013599479968099105,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.013899045646681161,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.013658048262217178,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.013404365381946955,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.013300244630631309,0.004373436009424761,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.01328381258511791,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.013431964619752244,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.013458449291282286,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
