epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.69901176079611438,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.19740097240347715,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.12677079847296632,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.10168162951788999,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.10271775768220044,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.080583134764889555,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.081961416686293628,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.077333977207521068,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.072123007653374566,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.071840562080678932,0.0098296693381108198,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.073016582485152429,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.062303511142950796,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.06334440253745513,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.059465911920542701,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.065270334236610841,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.056074723465041852,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.056530992101655297,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.055243773765889181,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.057574719425127673,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.058258295960615589,0.0085189302612743312,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.05415022596937815,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.053525429130888744,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.055731347827059859,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.052920861743519794,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.048097403853941352,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.051666597826669783,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.054022696136004002,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.051627867774150751,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.050759012750893777,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.051253655943917585,0.0084841343571394005,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.053006299176035845,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.047146912211971613,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.04497261133051756,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.04640955073167536,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.047646864691586063,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.050970503884659957,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.048525169354618737,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.047113101423401929,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
