epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,2.3098010178704671,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.37519991764336497,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.042238423142333205,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.024591056507311925,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.020566915064356733,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.019477973587579012,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.019054632746813356,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.018755064827107898,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.018498236594855937,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.018393757215864195,0.0094591367803064288,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.018225278544984715,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.018088615834964721,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.018014631964041967,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.017967281395435183,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.017872593152567482,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.017833999693087799,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.017775531562111497,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.017834032279265923,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.017820342570495702,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.017776510990364987,0.0093678545614747939,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.017728629326413854,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.017632198948925107,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.017621914854266403,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.017588000273741789,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.017602681278696804,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.017530963337271947,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.017531267139709292,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.017521248848061076,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.01749334888808713,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.017497727162983052,0.0091068318298436705,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.017425450876488582,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.017431363995975339,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.017419333728900251,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.017363739805466013,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.017570091541843781,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.017347893797891065,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.017301181619072882,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.017282241798015772,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
39,0.01728184883482542,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
40,0.017282798246078594,0.0091226881465575251,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
41,0.01726792654681978,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
42,0.017243606068865637,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
43,0.017196377602405423,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
44,0.017189994098345221,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
45,0.017176281745897363,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
46,0.017151124773051651,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
47,0.017135618679904391,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
48,0.017185465938074514,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
49,0.017111074393016054,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
50,0.017133020559891108,0.0088032218832758517,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
51,0.017017460582917216,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
52,0.017061802560109203,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
53,0.017132444059944997,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
54,0.016951677179528887,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
55,0.016978528898274763,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
56,0.016926482800415487,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
57,0.016941107676770661,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
58,0.017075765846651596,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
59,0.016873672034763084,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
60,0.016855869882159702,0.0087621701743339445,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
61,0.016819590847279849,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
62,0.016896594469600682,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
63,0.017087700514826647,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
64,0.0168438909407943,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
65,0.01680988109210425,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
66,0.01678223872440867,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
67,0.016826137603408432,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
68,0.016819837263846484,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
69,0.016833834631263787,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
70,0.016834102278102843,0.008907874903287644,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
71,0.016818372353959835,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
72,0.016722283350562091,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
73,0.016677648869570835,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
74,0.016712439425477531,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
75,0.016742159431193952,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
76,0.016625609018722631,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
77,0.016775571920715247,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
78,0.016667895114480986,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
79,0.016648907388696857,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
80,0.016636312040151948,0.0086152594759271641,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
81,0.016612873849863471,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
82,0.016605268867030388,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
83,0.016627759434432336,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
84,0.016712530551251596,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
85,0.016681688709267804,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
86,0.016701170263716775,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
87,0.016794575404938325,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
88,0.016703190299194565,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
89,0.016593921562570935,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
90,0.016499858210338631,0.0085364335874660024,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
91,0.016585199688654732,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
92,0.016494292567296499,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
93,0.01654247099005347,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
94,0.01649826626119973,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
95,0.016441248766342891,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
96,0.01646723000009119,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
97,0.016404828452590146,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
98,0.016412372427522401,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
99,0.016437785631282779,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
100,0.016528483545475633,0.0086253280643354933,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
