epoch,layer_index,layer_name,parameter_scope,mean_norm,rms_norm,maximum_norm,last_norm,optimizer_steps
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",9.88984563189541,14.049636969746791,28.680834739685562,3.4360297371299984,6
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",9.7242105347230297,13.831952601612405,28.29811078015009,3.3888266715020618,6
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",1.7833699846546003,2.4636124306439915,4.6698188015711528,0.56758624451082651,6
1,4,"DenseLayer( 7202,128 )","all",30.487272231309099,34.738406049127761,56.214364079379131,15.933569749146098,6
1,4,"DenseLayer( 7202,128 )","weights",30.477188722341193,34.727146603316655,56.196665110260106,15.92674586674377,6
1,4,"DenseLayer( 7202,128 )","biases",0.77473390219718774,0.88438884311616983,1.4105173994903926,0.46627357534375447,6
1,6,"DenseLayer( 128,64 )","all",12.366739814149133,14.00577160846967,20.43499144760721,10.627673123006286,6
1,6,"DenseLayer( 128,64 )","weights",12.314140491074332,13.946754762099449,20.34714109060852,10.597965692248481,6
1,6,"DenseLayer( 128,64 )","biases",1.1205608656896291,1.2843947813937373,1.94365226041163,0.79407757517408428,6
1,8,"DenseLayer( 64,1 )","all",8.8365262686171491,10.148994883820048,14.985008218013435,7.8643520216780125,6
1,8,"DenseLayer( 64,1 )","weights",8.7408481847185246,10.037457431374872,14.790754701584744,7.7753773380858764,6
1,8,"DenseLayer( 64,1 )","biases",1.2688890586141497,1.5005150666164195,2.4050045013427734,1.1796355247497559,6
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",2.8102186928589665,3.3197224770448459,5.6346914820653327,1.3282089467832101,6
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",2.7681775458749796,3.2723054061253984,5.5537702664067972,1.2805293432606164,6
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.47655741602567214,0.55908376263245207,0.95151664516990331,0.35268060247694111,6
2,4,"DenseLayer( 7202,128 )","all",5.8986850326909961,6.8034145766322505,10.662352745152191,4.5873389099375999,6
2,4,"DenseLayer( 7202,128 )","weights",5.8958756969679014,6.8001239914195795,10.657135968099908,4.5848700988575599,6
2,4,"DenseLayer( 7202,128 )","biases",0.18180364704486268,0.21157410723439138,0.33349515661504275,0.15048073374804832,6
2,6,"DenseLayer( 128,64 )","all",5.0955875088634421,5.984581054784389,9.5222548367049011,4.5986205642727063,6
2,6,"DenseLayer( 128,64 )","weights",5.0838088965394439,5.9703960635423519,9.4998365231142259,4.5873723126464574,6
2,6,"DenseLayer( 128,64 )","biases",0.3456119422281555,0.41180243530389393,0.65302619339111623,0.32144417760556387,6
2,8,"DenseLayer( 64,1 )","all",3.8732560546910895,4.6188074384103208,7.4639722373846578,3.2095734214487224,6
2,8,"DenseLayer( 64,1 )","weights",3.8389601791610284,4.5753711255744864,7.3936939021316146,3.1784760559511271,6
2,8,"DenseLayer( 64,1 )","biases",0.50308177620172501,0.63195032745760193,1.0218473672866821,0.44570338726043701,6
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",1.6226045697128368,1.6422056727082683,1.8995830751700304,1.1182398598370551,6
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",1.5958387851171052,1.6147831132372334,1.8777697036777927,1.1048750739012148,6
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.28755064695728833,0.29885610028755355,0.43916870344066117,0.17237011109871134,6
3,4,"DenseLayer( 7202,128 )","all",4.0164322992549417,4.1406105319795934,5.7902021374798913,4.0251942033951691,6
3,4,"DenseLayer( 7202,128 )","weights",4.0143009945887762,4.1383700459029145,5.7869390254080715,4.0228773839972867,6
3,4,"DenseLayer( 7202,128 )","biases",0.13064505519857381,0.13619449590142976,0.19436437195581804,0.13655009472429758,6
3,6,"DenseLayer( 128,64 )","all",4.0611300605863496,4.2618386522665492,6.084225847184892,4.6263339402071653,6
3,6,"DenseLayer( 128,64 )","weights",4.0516542879139621,4.2515786475187785,6.0688241370818119,4.6149331295169134,6
3,6,"DenseLayer( 128,64 )","biases",0.27655716223190413,0.29554644629152371,0.43264044277657965,0.32458887288380905,6
3,8,"DenseLayer( 64,1 )","all",2.9260888849570286,3.0961743319609627,4.5431780969560087,3.0625421448634094,6
3,8,"DenseLayer( 64,1 )","weights",2.9000288067690145,3.0664437664796709,4.4952163626807433,3.0325174660968504,6
3,8,"DenseLayer( 64,1 )","biases",0.38251347839832306,0.42803985902236646,0.65840494632720947,0.42778757214546204,6
4,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",1.4066094058842866,1.5116004178762197,2.197224259996764,1.7705910772223927,6
