epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.71661730156362291,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.19777412990340454,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.14116872505968903,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.11148622365044138,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.099802813655068462,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.092091164123630359,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.085730967116980306,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.075894793656869991,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.070705343065355419,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.070980232163454005,0.009225287163986946,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.066234097208414722,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.063601017833832055,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.059906680133628654,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.05549321356630272,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.053531194855459881,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.049933838456961512,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.052300376779543148,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.050873645130248724,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.053827974915077854,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.048357949110972784,0.0086320667994600839,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.048332747832969113,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.047119405892977174,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.046168800160789544,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.048147310411630923,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.046398201084081499,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.044996745218872689,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.043994791167720704,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.044887530953670228,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.043895310174264859,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.044763566177191634,0.0087133727200256715,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.044533594008426457,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
