epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.47777312073982353,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.053727795438710126,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.027722762406765005,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.022329944289751678,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.02089186123343708,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.020296289774663169,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.019977940024381476,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.019692730259060619,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.019393965328047665,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.019274061037411055,0.0055009713714275878,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.019062492054169929,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.018850104053622859,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.018829384846289907,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.018590357453633698,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.018489649247530691,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.018385465626499061,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.018298383035109018,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.018377670030337741,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.01815160411583382,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.018183708752794833,0.0052435875231844507,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.018205383112467145,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.018088751705063327,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.017927750621550127,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.017898585515665689,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.017892083443232207,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.017710564134346771,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.017916432546779264,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.017884274025513097,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.017532146574165939,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.01748260513607015,0.0050886899331466333,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.017502847488590993,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.01759469628809877,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.017570721471236499,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.017424955100724372,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.017385254467282629,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.017388252404318842,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.017366470011477154,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.017265335286892679,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
39,0.01738430388406487,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
40,0.017439746895581306,0.0048494008548513887,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
41,0.017059976214680642,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
42,0.017297410140626378,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
43,0.017293541399162112,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
44,0.01715492966508278,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
45,0.017102741456826824,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
46,0.017220380361978795,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
47,0.01716128481990899,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
48,0.017122484951072773,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
49,0.017010761102186481,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
50,0.016977240826684857,0.0047828953469031014,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
51,0.016934095537009562,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
52,0.016948262371979383,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
53,0.017013565237779617,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
54,0.0170402935467725,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
55,0.016928798957480572,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
56,0.017234752507456305,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
57,0.016709196945259172,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
58,0.017010237699260692,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
59,0.016703906607045963,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
60,0.016821988284014332,0.0045989906610701186,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
61,0.01684755885708664,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
62,0.016577462946738352,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
63,0.016792957272625319,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
64,0.017072582734327248,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
65,0.01681665562740765,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
66,0.016656821506107686,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
67,0.016720924565966248,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
68,0.016693340766457773,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
69,0.017531030189503412,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
70,0.016553816601360408,0.0045014142427306772,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
71,0.016609893150205501,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
72,0.016566808807432488,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
73,0.016652607543174734,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
74,0.016477783455132729,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
75,0.016377977130596397,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
76,0.016592792255814989,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
77,0.016464972035724834,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
78,0.016570780657394958,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
79,0.01641835208432443,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
80,0.0162672913314207,0.0045260257143521099,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
81,0.016343347249759946,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
82,0.016224352063131414,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
83,0.016292179050858738,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
84,0.01663134589529576,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
85,0.016516700478731213,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
86,0.016415073863940397,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
87,0.016355306212322951,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
88,0.01655711645173779,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
89,0.016083993709378071,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
90,0.016269359124340473,0.0043315278474175441,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
91,0.016321018509039727,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
92,0.016284451896922125,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
93,0.016409132578223264,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
94,0.016617075969842365,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
95,0.016426058569304854,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
96,0.016257944751580169,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
97,0.016052371924692072,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
98,0.016183587675680487,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
