epoch,layer_index,layer_name,parameter_scope,mean_pre_update_norm,mean_update_norm,mean_ratio,rms_ratio,maximum_ratio,last_ratio,near_zero_denominator_steps,optimizer_steps,epsilon
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",1.4471613423033476,0.0059682193637364458,0.0041154266197332527,0.0047415274940361971,0.009892259807100243,0.0014405469041853822,0,25,9.9999999999999998e-13
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",1.4470186211184564,0.0057981747566482091,0.0039982704527645584,0.0046291478599954838,0.009700158870474665,0.0013828268124230995,0,25,9.9999999999999998e-13
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.018107407856558073,0.0013668847470332736,113137049.33767642,565685246.02287102,2828426230.1143551,0.019190340344952924,1,25,9.9999999999999998e-13
1,4,"DenseLayer( 7202,128 )","all",16.18223090724975,0.22493849628730442,0.014015460679460953,0.018998132882834886,0.0605282751359279,0.0041012893708281184,0,25,9.9999999999999998e-13
1,4,"DenseLayer( 7202,128 )","weights",16.182185958396261,0.22492348705241907,0.014014547211490971,0.018996802788942266,0.060524071023672341,0.0041011242460138745,0,25,9.9999999999999998e-13
1,4,"DenseLayer( 7202,128 )","biases",0.036005978904834618,0.0025854571170275775,452544905.17534178,2262724525.4197774,11313622627.098888,0.012840376617664422,1,25,9.9999999999999998e-13
1,6,"DenseLayer( 128,64 )","all",9.1336333240108925,0.021408812417502473,0.002342603022240227,0.0031639490622433803,0.0099322244609651375,0.00072489731144044262,0,25,9.9999999999999998e-13
1,6,"DenseLayer( 128,64 )","weights",9.133609711962654,0.021342510361647658,0.0023353526936067,0.0031530563693559174,0.0098936475103297266,0.00072381174981954964,0,25,9.9999999999999998e-13
1,6,"DenseLayer( 128,64 )","biases",0.019717266741138315,0.0016739188895924277,319999195.15608162,1599995975.3019626,7999979876.5098124,0.013691371361562231,1,25,9.9999999999999998e-13
1,8,"DenseLayer( 64,1 )","all",1.2026769619613733,0.0019247283756996102,0.0015956465393491331,0.0021234521833838672,0.0066557892916697262,0.000437475580219889,0,25,9.9999999999999998e-13
1,8,"DenseLayer( 64,1 )","weights",1.2026768433724655,0.0019159732003738721,0.0015883890867408159,0.0021124121577768907,0.0066043923782182594,0.00043623102315521205,0,25,9.9999999999999998e-13
