epoch,train_objective,training_physical_mse,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.28056252944031423,0.012593075034177365,0.013441575214952876,1542,25,0.0010000000474974513,0.0010000000474974513
2,0.019066936742594076,0.0080704700555467804,0.0078355895182271231,1542,25,0.0010000000474974513,0.0010000000474974513
3,0.016213871135734085,0.008190438792245805,0.0079870616054137887,1542,25,0.0010000000474974513,0.0010000000474974513
4,0.016132001370629836,0.0074102728689732916,0.0070995714883198939,1542,25,0.0010000000474974513,0.0010000000474974513
5,0.01550243094446231,0.0077159745982519328,0.0078482583483153526,1542,25,0.0010000000474974513,0.0010000000474974513
6,0.015683201934720521,0.0070559632231345518,0.0067616868816866883,1542,25,0.0010000000474974513,0.0010000000474974513
7,0.015226252459060582,0.0067272000373216944,0.006493870125922784,1542,25,0.0010000000474974513,0.0010000000474974513
8,0.014318724143720558,0.0069974884019420747,0.0065827757704023139,1542,25,0.0010000000474974513,0.0010000000474974513
9,0.013839846581418645,0.006270585306872945,0.0059470640641290269,1542,25,0.0010000000474974513,0.0010000000474974513
10,0.01507417880137492,0.0061949599411746095,0.0060598972165974516,1542,25,0.0010000000474974513,0.0010000000474974513
11,0.01424318204691191,0.0068674461409139837,0.0067284506738787492,1542,25,0.0010000000474974513,0.0010000000474974513
12,0.013754908820472428,0.0060636088800415603,0.0058918142428692538,1542,25,0.0010000000474974513,0.0010000000474974513
13,0.012977946439224754,0.0058083283325927586,0.0051057799357958492,1542,25,0.0010000000474974513,0.0010000000474974513
14,0.013123524290474239,0.0058939068104664118,0.0056919375101686792,1542,25,0.0010000000474974513,0.0010000000474974513
15,0.013540877197690402,0.0065355083932244189,0.0065037717089768982,1542,25,0.0010000000474974513,0.0010000000474974513
16,0.012921343479144662,0.0061793241991277021,0.0056611388185825156,1542,25,0.0010000000474974513,0.0010000000474974513
17,0.012780272791934735,0.0058013497784547563,0.0054291381547176719,1542,25,0.0010000000474974513,0.0010000000474974513
18,0.012265974765033752,0.0079511859629225086,0.0069025553022207245,1542,25,0.0010000000474974513,0.0010000000474974513
19,0.014262731999995157,0.0061435956840160712,0.0056012295175544525,1542,25,0.0010000000474974513,0.0010000000474974513
20,0.011941985681561658,0.0064050973017972862,0.0056543940529190356,1542,25,0.0010000000474974513,0.0010000000474974513
21,0.011715434077281732,0.0051701744182766395,0.0045893869102796641,1542,25,0.0010000000474974513,0.0010000000474974513
22,0.012417553053033152,0.0055616879806681318,0.0048867402072316083,1542,25,0.0010000000474974513,0.0010000000474974513
23,0.012543613739651868,0.0057030728384207781,0.0050765432319848881,1542,25,0.0010000000474974513,0.0010000000474974513
24,0.011950373010662292,0.0055312075571621201,0.0048335898155100095,1542,25,0.0010000000474974513,0.0010000000474974513
25,0.01192325610292724,0.0052789746444619583,0.0045768518648073107,1542,25,0.0010000000474974513,0.0010000000474974513
26,0.011382530489469156,0.0061353224517594488,0.0053073992054459901,1542,25,0.0010000000474974513,0.0010000000474974513
27,0.011795371813887241,0.0050688608624446041,0.0044644777145517681,1542,25,0.0010000000474974513,0.0010000000474974513
28,0.012340968165390714,0.0052269146821917042,0.0045652843680762173,1542,25,0.0010000000474974513,0.0010000000474974513
29,0.0119808516201099,0.0053778686686230034,0.0049345886300239247,1542,25,0.0010000000474974513,0.0010000000474974513
30,0.011672725498401126,0.004590848091909871,0.0039681596819313818,1542,25,0.0010000000474974513,0.0010000000474974513
31,0.012692055172285333,0.0060818889503167503,0.0056193257872497755,1542,25,0.0010000000474974513,0.0010000000474974513
32,0.011741471758926937,0.0053424910895071452,0.0047784272762920405,1542,25,0.0010000000474974513,0.0010000000474974513
33,0.01144969190564349,0.0050827055970116952,0.0044373233766644687,1542,25,0.0010000000474974513,0.0010000000474974513
34,0.010712975066329839,0.0045434781033040651,0.0039789957569331229,1542,25,0.0010000000474974513,0.0010000000474974513
35,0.010387126978762349,0.0048506247047136282,0.0042470267849602757,1542,25,0.0010000000474974513,0.0010000000474974513
36,0.010733771035632073,0.0046355928196299594,0.0039313151821500775,1542,25,0.0010000000474974513,0.0010000000474974513
37,0.011196826724767362,0.0045964374788482962,0.0041522940550416613,1542,25,0.0010000000474974513,0.0010000000474974513
38,0.010481763092087325,0.0049475475755499819,0.0043559382347583024,1542,25,0.0010000000474974513,0.0010000000474974513
39,0.010324303448622925,0.0053640557399750833,0.0047663598240829776,1542,25,0.0010000000474974513,0.0010000000474974513
40,0.010546887739087912,0.0050922026077894174,0.0044688633820007973,1542,25,0.0010000000474974513,0.0010000000474974513
41,0.010502563197164149,0.0048825874575743186,0.0042570313554227126,1542,25,0.0010000000474974513,0.0010000000474974513
42,0.010801742017932731,0.005591322795381202,0.0051642519724654111,1542,25,0.0010000000474974513,0.0010000000474974513
43,0.011021810161867011,0.0045289178013570774,0.0039535489092272563,1542,25,0.0010000000474974513,0.0010000000474974513
44,0.0096233085853348801,0.0041232357048028344,0.0035023276745438695,1542,25,0.0010000000474974513,0.0010000000474974513
45,0.0099325446174778238,0.0051969731481583507,0.0044042878851123721,1542,25,0.0010000000474974513,0.0010000000474974513
46,0.0099990991579787126,0.0040172789283530793,0.003453626109715181,1542,25,0.0010000000474974513,0.0010000000474974513
47,0.010062131830632884,0.0055340390823055471,0.0048543516850331654,1542,25,0.0010000000474974513,0.0010000000474974513
48,0.011824081451753492,0.0044614329762776815,0.0039669425467959143,1542,25,0.0010000000474974513,0.0010000000474974513
49,0.010032019265454542,0.0041148661006772357,0.003471637423691506,1542,25,0.0010000000474974513,0.0010000000474974513
50,0.0097178878849217484,0.004051928511393672,0.0034763374363526046,1542,25,0.0010000000474974513,0.0010000000474974513
51,0.0091969299685212922,0.0050157762173814865,0.0046407930267110507,1542,25,0.0010000000474974513,0.0010000000474974513
52,0.010473637923783334,0.0037857328001112676,0.0031541657406557221,1542,25,0.0010000000474974513,0.0010000000474974513
53,0.010323995937706339,0.0042735422806368132,0.0037520058886217965,1542,25,0.0010000000474974513,0.0010000000474974513
54,0.0094858992609692713,0.0044445936685780932,0.0037333304918206853,1542,25,0.0010000000474974513,0.0010000000474974513
55,0.0095557212147256657,0.0041727982252064569,0.0036838422691012652,1542,25,0.0010000000474974513,0.0010000000474974513
56,0.009802163655707621,0.0043763603175043936,0.0036796565222310105,1542,25,0.0010000000474974513,0.0010000000474974513
57,0.010118359997026261,0.0042497097192443012,0.0035227021046985258,1542,25,0.0010000000474974513,0.0010000000474974513
58,0.0092274703853729365,0.0038410276447714766,0.0031789403390709531,1542,25,0.0010000000474974513,0.0010000000474974513
59,0.0099842063595080629,0.0058878838419130393,0.0050006736556749976,1542,25,0.0010000000474974513,0.0010000000474974513
60,0.0098442853502733012,0.0059369765430502871,0.0054698923523626214,1542,25,0.0010000000474974513,0.0010000000474974513
61,0.010884151824858534,0.0043741825902186117,0.0036864798496863433,1542,25,0.0010000000474974513,0.0010000000474974513
62,0.0093581456026031514,0.0039483227497176055,0.0033310202469132638,1542,25,0.0010000000474974513,0.0010000000474974513
63,0.010333115944303306,0.0048077386018638884,0.0040955035286469998,1542,25,0.0010000000474974513,0.0010000000474974513
64,0.0093761995002688107,0.0035338215597937083,0.0028923210986568693,1542,25,0.0010000000474974513,0.0010000000474974513
65,0.0088323007328379669,0.0040677104686664082,0.0035926060216743732,1542,25,0.0010000000474974513,0.0010000000474974513
