epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.18897945397179983,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.028419244190280531,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.018415890390325949,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.016402461440565855,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.015817072008754277,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.015348352701080563,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.015157702620292623,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.01515078324735003,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.015020831949612887,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.015109731353747992,0.0059956397216100318,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.01476795070103455,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.014722635498972283,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.01448776368992862,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.014461619861842577,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.014403254591841183,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.014472816888978841,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.014364122200895774,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.014476689951554668,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.014278704000562158,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.014260012368853442,0.0057016867444487848,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.014068941183093583,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.014305056451758655,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.014161998094389169,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.014041354608837597,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.013958809367188994,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.014232337412377888,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.013893348333881709,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.013932853203052722,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.013921292552709186,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.014044750028588966,0.0060887469872496292,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.014065309292914042,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.013781095894536235,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.014048253334242932,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.013717126530430697,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.013806971737411362,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.013678702015733945,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.013907474206803438,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.013699841905592595,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
39,0.013844052059726745,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
40,0.013651875252561408,0.0053902524911690836,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
41,0.013418354759592712,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
42,0.013654365676927765,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
43,0.013591919309904894,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
44,0.013738337995010312,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
45,0.013480486225684761,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
46,0.013502749224713015,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
47,0.013360366403604483,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
48,0.013449858084811113,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
49,0.013289570944455119,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
50,0.013468311085138884,0.0057030336075677727,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
51,0.013505243228911593,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
52,0.013292779438163623,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
53,0.013695319988305959,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
54,0.013445751522779766,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
55,0.013439242914234064,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
56,0.013348142825998366,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
57,0.013256991643757716,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
58,0.013515006796241038,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
59,0.013463850815127855,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
60,0.013366792206189351,0.0056648997307262314,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
61,0.01338251211861468,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
62,0.013225223533605246,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
63,0.013044653122354109,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
64,0.013348058976003999,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
65,0.013016081325298542,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
66,0.013033530017616819,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
67,0.01320458796709603,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
68,0.013685088046468679,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
69,0.013592343456553716,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
70,0.013103048397626653,0.0055215416425235904,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
71,0.013204031236001111,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
72,0.012766507803218807,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
73,0.013291748948684167,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
74,0.013212685942429758,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
75,0.012810067969597843,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
76,0.012865770472949506,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
77,0.012784558299964593,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
78,0.012675144489456043,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
79,0.0128708134146567,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
80,0.012751626852563289,0.0051128405616745294,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
81,0.012645829828068559,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
82,0.012835076138647834,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
83,0.012795781147926299,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
84,0.012879110421466193,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
85,0.013014442280845069,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
86,0.012671478216478561,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
87,0.0125292149789837,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
88,0.012592859308645456,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
89,0.01307079811341302,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
90,0.012720584357858391,0.005269334932198143,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
91,0.012793497824455088,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
92,0.012608865394306295,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
93,0.012632410855832965,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
94,0.012746415392369929,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
95,0.012671494683951614,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
96,0.012445506242160807,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
97,0.01244381936751374,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
98,0.012418983704057848,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
99,0.012507863717712802,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
100,0.012566635185996254,0.0054384292600872935,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
