epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.75157244321122563,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.1528201174456881,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.026926872625139989,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.018952990904791595,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.015961722604780359,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.015078699771671238,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.014505514706446912,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.01417759064844209,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.013858300882119402,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.013682508781309421,0.0085642180363292245,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.013655933562831461,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.013596032816783562,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.013447668361199219,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.013362939750386285,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.013508542056516748,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.013158777527778637,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.013078021526380485,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.01309026530168558,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.013153941337388406,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.013000583783224764,0.008007864881163675,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.013086259698113405,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.013057395031998873,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.012820408639381215,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.012840172087097436,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.012772569035601165,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.012648008757708258,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.012670307387163106,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.012619443703138984,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.012765365898350008,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.012556300831296842,0.0078371258238127944,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.012625405494087015,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.012625393783653809,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.012498069015244277,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.012500365004817195,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.012596737298637936,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.012384987096111794,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.012418444853432763,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.0124085955589025,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
