epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.93583856572957136,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.046027898949446644,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.023419304857382729,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.0189392063707279,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.017611441486155077,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.01708085941800197,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.016969043170159681,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.016717526002075146,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.016479116880890581,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.016375031740096264,0.0082015210378994039,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.01627339089556273,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.016256924660660164,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.016160153339552081,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.016131326445935984,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.0160269023378488,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.016059976175710537,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.016070829855484813,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.015846198301318757,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.015897367246476845,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.015827761687977573,0.0080122109030421138,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.015795379606006636,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.015754337328551356,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.015695480618763098,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.015795157737113218,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
