epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
51,0.015160764767074564,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
52,0.015099224865557218,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
53,0.01534166680614933,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
54,0.015315064728000018,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
55,0.015242554574096354,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
56,0.015501010352783891,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
57,0.014856512980381291,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
58,0.015260388141831071,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
59,0.014853728971470413,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
60,0.015068209554908082,0.0040964634139283385,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
61,0.014962531864812197,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
62,0.014730046142092787,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
63,0.014918125524562885,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
64,0.015148790248832835,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
65,0.014919205100307866,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
66,0.014738296972223163,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
67,0.015081213467608268,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
68,0.014892565221933607,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
69,0.015760688996558539,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
70,0.014641576529473666,0.003990317714054897,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
71,0.014688827512920902,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
72,0.014669280322005184,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
73,0.014787849663551999,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
74,0.014799797385472152,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
75,0.014667022387780943,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
76,0.014925314113943851,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
77,0.014687944578098636,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
78,0.014765258419648642,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
79,0.014721206653723833,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
80,0.014455302445350527,0.004059323627935282,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
81,0.014506418938251118,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
82,0.014371849818704889,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
83,0.014420352569937598,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
84,0.0148354588154649,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
85,0.014875504278079063,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
86,0.014569428403392122,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
87,0.014532158300909384,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
88,0.014716064861939921,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
89,0.014438306465037559,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
90,0.014635371557164115,0.0039313936560824055,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
91,0.014729455070960783,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
92,0.014392607442713444,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
93,0.014390012905349824,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
94,0.014784387713612608,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
95,0.014414298947455266,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
96,0.014417262580632369,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
97,0.014205510240646393,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
98,0.014363781695044259,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
99,0.01430363786138295,,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
100,0.01428486435683903,0.0038644673430724692,1370,22,9.9999997473787516e-06,9.9999997473787516e-06
