epoch,layer_index,layer_name,parameter_scope,mean_pre_update_norm,mean_update_norm,mean_ratio,rms_ratio,maximum_ratio,last_ratio,near_zero_denominator_steps,optimizer_steps,epsilon
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",1.4372474113051583,0.010633265992432382,0.0073951792687647353,0.0075622291018293741,0.010003863744850608,0.0052533564096704189,0,6,9.9999999999999998e-13
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",1.4372360991112374,0.01041024307789533,0.0072400828402096537,0.0074067801584762529,0.0098095951272558785,0.0051184513962917906,0,6,9.9999999999999998e-13
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.0048333271470793844,0.0021620257855069209,471404522.96399564,1154700542.815275,2828427135.612184,0.18522866733596829,1,6,9.9999999999999998e-13
1,4,"DenseLayer( 7202,128 )","all",15.932413117716873,0.50456983605038541,0.031711943567488063,0.035009546356967118,0.060523073681376903,0.017901676679637504,0,6,9.9999999999999998e-13
1,4,"DenseLayer( 7202,128 )","weights",15.932402458086681,0.5045327957442034,0.031709630551478289,0.035007011654925091,0.060518870174822624,0.017900324715390742,0,6,9.9999999999999998e-13
1,4,"DenseLayer( 7202,128 )","biases",0.016251519173099999,0.0061111383846450401,1885614518.4410412,4618793421.1244326,11313687109.07872,0.13414690986161545,1,6,9.9999999999999998e-13
1,6,"DenseLayer( 128,64 )","all",9.2058563400367035,0.049901508626104527,0.0054200086702665528,0.0058963833130371316,0.0098658702217979122,0.0034253003875220739,0,6,9.9999999999999998e-13
1,6,"DenseLayer( 128,64 )","weights",9.2058493070965941,0.049738244466169403,0.0054022795139269577,0.0058760485251023826,0.0098275528792313264,0.0034160895891286874,0,6,9.9999999999999998e-13
1,6,"DenseLayer( 128,64 )","biases",0.010058305537162648,0.0040233867868709368,1333329628.0127237,3265977246.9297175,7999977766.5175858,0.14202374366967174,1,6,9.9999999999999998e-13
1,8,"DenseLayer( 64,1 )","all",1.361168403216491,0.0043756030267490427,0.0032116379023649781,0.003497069047195123,0.0059037962834256382,0.0021158441798772411,0,6,9.9999999999999998e-13
1,8,"DenseLayer( 64,1 )","weights",1.3611681290386206,0.0043566716507038462,0.0031977468662868326,0.0034796379598889204,0.005858206157385238,0.0020978180885311741,0,6,9.9999999999999998e-13
1,8,"DenseLayer( 64,1 )","biases",0.00077955069718882442,0.0003799834327461819,166666674.81717527,408248309.85461634,1000000047.4974513,0.39227066925702625,1,6,9.9999999999999998e-13
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",1.4294947870795547,0.0069027151223718212,0.0048288896486315853,0.0048365834710808161,0.005194642014664636,0.0045990294614730119,0,6,9.9999999999999998e-13
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",1.4294213328062852,0.0067445309553455981,0.0047184847460858209,0.004726411580136018,0.0050843776165866933,0.0045001644755029184,0,6,9.9999999999999998e-13
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.014275714533668923,0.0014676065833712818,0.10638913910059336,0.10839322458628636,0.13672909551888793,0.075768087481551963,0,6,9.9999999999999998e-13
2,4,"DenseLayer( 7202,128 )","all",16.113714767101929,0.1866832859430711,0.011592177368989542,0.011820543738892023,0.01579530362102757,0.0085465321514326814,0,6,9.9999999999999998e-13
2,4,"DenseLayer( 7202,128 )","weights",16.113677150807746,0.18666968508527976,0.011591358856660265,0.011819704972981954,0.015794113295398343,0.0085459310669451401,0,6,9.9999999999999998e-13
2,4,"DenseLayer( 7202,128 )","biases",0.034664073817212579,0.0022530607256825122,0.066975189647604474,0.070187435624124578,0.10738581888867511,0.042726754404240681,0,6,9.9999999999999998e-13
2,6,"DenseLayer( 128,64 )","all",9.1992770688139238,0.020375023162916152,0.0022148103833411125,0.0022490445174232045,0.0029824356428692802,0.0016746168561870738,0,6,9.9999999999999998e-13
2,6,"DenseLayer( 128,64 )","weights",9.1992537489046526,0.020321936361239901,0.0022090451892896107,0.0022431794178146458,0.0029744888316965536,0.0016702804598232449,0,6,9.9999999999999998e-13
2,6,"DenseLayer( 128,64 )","biases",0.020609564503543731,0.001469588517588659,0.073224762596681869,0.076110547584023788,0.11422796526325857,0.047033454362342138,0,6,9.9999999999999998e-13
2,8,"DenseLayer( 64,1 )","all",1.3541167818685775,0.0019932029226213703,0.0014718366303551969,0.0014903520611423138,0.0018610471525980022,0.001142354757717891,0,6,9.9999999999999998e-13
2,8,"DenseLayer( 64,1 )","weights",1.3541166934662359,0.0019836817868239386,0.0014648070999126388,0.0014826824799904978,0.00184518884962024,0.0011392873890338077,0,6,9.9999999999999998e-13
