epoch,layer_index,layer_name,phase,count,mean,variance,minimum,maximum
1,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.00093453581425409157,0.38252359549672121,-3.4430546760559082,5.740633487701416
1,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.16462971685499539,0.17099379363674308,-0.17215274274349213,5.740633487701416
1,5,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-0.40085994692112853,2.7683611918492916,-6.6475005149841309,6.3231091499328613
1,5,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.44958947795317267,0.77132409326643692,-0.33237501978874207,6.3231091499328613
1,7,"LeakyReLULayer( 0.050000 )",pre_activation,98688,-0.17545029947017959,1.7234138579402016,-6.2189855575561523,4.6641678810119629
1,7,"LeakyReLULayer( 0.050000 )",post_activation,98688,0.40368318047186941,0.45651177094277434,-0.31094929575920105,4.6641678810119629
2,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.0045113627839736435,0.31246622412927466,-3.1974582672119141,5.4076676368713379
2,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.13333529491658652,0.14354722075462306,-0.15987291932106018,5.4076676368713379
2,5,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-1.1900837617195821,5.9563443778478549,-7.7008399963378906,7.872802734375
2,5,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.50408158116342672,1.5020485688569956,-0.38504201173782349,7.872802734375
2,7,"LeakyReLULayer( 0.050000 )",pre_activation,98688,-0.52144681642792789,3.1993786603188732,-7.8439102172851562,5.9180169105529785
2,7,"LeakyReLULayer( 0.050000 )",post_activation,98688,0.44436702771034164,0.75317733826891453,-0.39219552278518677,5.9180169105529785
3,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.007249038763115132,0.26769909162494498,-3.0245866775512695,5.0566487312316895
3,1,"LeakyReLULayer( 0.050000 )",post_activation,11102400,0.11233098214471267,0.1252669240075491,-0.15122933685779572,5.0566487312316895
3,5,"LeakyReLULayer( 0.050000 )",pre_activation,197376,-1.3976139217511068,6.2250130315459797,-7.7562012672424316,8.0668525695800781
3,5,"LeakyReLULayer( 0.050000 )",post_activation,197376,0.46467818075379264,1.4843711786612381,-0.38781008124351501,8.0668525695800781
3,7,"LeakyReLULayer( 0.050000 )",pre_activation,98688,-0.55328013697371592,3.0341590551082391,-6.9341754913330078,5.320530891418457
3,7,"LeakyReLULayer( 0.050000 )",post_activation,98688,0.41257298336709863,0.69405757619336339,-0.34670877456665039,5.320530891418457
4,1,"LeakyReLULayer( 0.050000 )",pre_activation,11102400,-0.0087434239730792371,0.25097483557446182,-2.920710563659668,4.8754358291625977
