epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.89627268755527245,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.31521450262177086,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.21542257908120327,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.16267297356787067,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.14341568866748713,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.13799553443586018,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.12084033875063845,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.10289205595077219,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.099013774712141372,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.10316085733709698,0.011521617316491341,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.08997721075033463,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.09123556777110757,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.081723730062337671,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.077486405945243753,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.077620802819372212,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.077042672959075492,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.080203548804951938,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.071429472495523227,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.074355532787128864,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.068722669595827152,0.011046321319463166,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.071385710467404412,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.066447838621396083,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.066301585239630645,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.068304463953016162,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.067672018855276919,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.066610061870160595,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.067805195872177371,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
