epoch,train_objective,training_physical_mse,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.30179695560584885,0.017884080243769789,0.018579108578486533,1542,25,0.0010000000474974513,0.0010000000474974513
2,0.021389102064663882,0.0093693871111673495,0.0089198392533059098,1542,25,0.0010000000474974513,0.0010000000474974513
3,0.017220788489604535,0.0082861571216187174,0.0081400951999577031,1542,25,0.0010000000474974513,0.0010000000474974513
4,0.01570119196877371,0.0077776714268194044,0.0075862677930956914,1542,25,0.0010000000474974513,0.0010000000474974513
5,0.01536218146717748,0.0096301544919060976,0.0099987064660294177,1542,25,0.0010000000474974513,0.0010000000474974513
6,0.017143080863247256,0.0072767325852510344,0.0073361358501736898,1542,25,0.0010000000474974513,0.0010000000474974513
7,0.014757986690017062,0.0066270205926913517,0.0063601857068074979,1542,25,0.0010000000474974513,0.0010000000474974513
8,0.014246260855829024,0.0065625916878421543,0.0062554344503778338,1542,25,0.0010000000474974513,0.0010000000474974513
9,0.014316134067890394,0.0061101287627675785,0.005599620128409085,1542,25,0.0010000000474974513,0.0010000000474974513
10,0.01387004364277746,0.0062800070783498151,0.0058356689420799093,1542,25,0.0010000000474974513,0.0010000000474974513
11,0.014410207139137666,0.0075917917701480717,0.0076710234110271992,1542,25,0.0010000000474974513,0.0010000000474974513
12,0.014226054544913887,0.0059348651857503614,0.0057519390307052215,1542,25,0.0010000000474974513,0.0010000000474974513
13,0.013083030780692227,0.0070601272288631084,0.0069952813837985874,1542,25,0.0010000000474974513,0.0010000000474974513
14,0.015198894593445061,0.0056495818224475813,0.0052022633980896241,1542,25,0.0010000000474974513,0.0010000000474974513
15,0.013374433608122932,0.0054400491319669137,0.0049062089175282925,1542,25,0.0010000000474974513,0.0010000000474974513
16,0.012517051440000893,0.0061220470392373593,0.0055615415229939239,1542,25,0.0010000000474974513,0.0010000000474974513
17,0.012425469403040939,0.0056986664355627896,0.0052321880477248532,1542,25,0.0010000000474974513,0.0010000000474974513
18,0.01170119838062055,0.0088633973559491108,0.0080448003984178,1542,25,0.0010000000474974513,0.0010000000474974513
19,0.014209502288235101,0.0059705633812626516,0.0054298125170497537,1542,25,0.0010000000474974513,0.0010000000474974513
20,0.011917684438970701,0.0057546161154136714,0.0050660141531370514,1542,25,0.0010000000474974513,0.0010000000474974513
21,0.011319106569947463,0.0049204886053887372,0.0043078472268705224,1542,25,0.0010000000474974513,0.0010000000474974513
22,0.011497795340580553,0.0054359954709788591,0.0050181913915903452,1542,25,0.0010000000474974513,0.0010000000474974513
23,0.012104303740229,0.0053672590951685485,0.0047038980900018425,1542,25,0.0010000000474974513,0.0010000000474974513
24,0.011156981005045379,0.0058257719719278884,0.0051036261154771192,1542,25,0.0010000000474974513,0.0010000000474974513
25,0.012140959172611029,0.0053187939344129243,0.004758060829453209,1542,25,0.0010000000474974513,0.0010000000474974513
26,0.010828805154191283,0.0061875750793819557,0.0052576999665802909,1542,25,0.0010000000474974513,0.0010000000474974513
27,0.011943652584276808,0.0052257179761352667,0.0044161784126835728,1542,25,0.0010000000474974513,0.0010000000474974513
28,0.011206577031587237,0.0054485798129975472,0.0047815623501487213,1542,25,0.0010000000474974513,0.0010000000474974513
29,0.010832959116153883,0.0055394692256162566,0.0050897382618355531,1542,25,0.0010000000474974513,0.0010000000474974513
30,0.011337137438210021,0.0049812751134702873,0.0042580399870545344,1542,25,0.0010000000474974513,0.0010000000474974513
31,0.012264289122483472,0.0047443326052031155,0.0040933980073681363,1542,25,0.0010000000474974513,0.0010000000474974513
32,0.011142530793302585,0.0054119637927827809,0.0046430715816309677,1542,25,0.0010000000474974513,0.0010000000474974513
33,0.011314344475563303,0.0048114531078806951,0.0040255778564072314,1542,25,0.0010000000474974513,0.0010000000474974513
34,0.0099977331890565152,0.0046835096092027323,0.0039317831513225434,1542,25,0.0010000000474974513,0.0010000000474974513
35,0.010429002729079323,0.0059328362636761551,0.0055317494674214122,1542,25,0.0010000000474974513,0.0010000000474974513
36,0.011623140221937538,0.0046588625700240823,0.0039254011614805479,1542,25,0.0010000000474974513,0.0010000000474974513
37,0.010593007319852098,0.0051714170716630594,0.004454974168902141,1542,25,0.0010000000474974513,0.0010000000474974513
38,0.011538456738250363,0.0090367541968326345,0.008673282506833857,1542,25,0.0010000000474974513,0.0010000000474974513
39,0.012421957113797838,0.0043983754881974889,0.0037698958144642188,1542,25,0.0010000000474974513,0.0010000000474974513
40,0.010145177746180017,0.0056213183782304436,0.005125921476481019,1542,25,0.0010000000474974513,0.0010000000474974513
41,0.010554230844269739,0.0043294017067519374,0.0037440649965233856,1542,25,0.0010000000474974513,0.0010000000474974513
42,0.010272175020710213,0.0052556723816512847,0.0048802730155304485,1542,25,0.0010000000474974513,0.0010000000474974513
43,0.010870482972340412,0.0054570719376663369,0.0048430762436845118,1542,25,0.0010000000474974513,0.0010000000474974513
44,0.010670498744663489,0.004301526660488472,0.0037663419888474292,1542,25,0.0010000000474974513,0.0010000000474974513
45,0.010199335720369041,0.0043535552057979944,0.00374477085658557,1542,25,0.0010000000474974513,0.0010000000474974513
46,0.0099160510497215224,0.0050358749022277301,0.004204931842761119,1542,25,0.0010000000474974513,0.0010000000474974513
47,0.0099332369840674905,0.005914332349877662,0.0054311978754020013,1542,25,0.0010000000474974513,0.0010000000474974513
48,0.011555746363868743,0.0050453816007582902,0.0045637014626522645,1542,25,0.0010000000474974513,0.0010000000474974513
49,0.0095321402171626816,0.0040782477023373195,0.0035147901368443235,1542,25,0.0010000000474974513,0.0010000000474974513
50,0.0096064418596811703,0.0042117495258060592,0.0036107445945678654,1542,25,0.0010000000474974513,0.0010000000474974513
51,0.0088756957294144189,0.0043628494443899149,0.0038242498676545659,1542,25,0.0010000000474974513,0.0010000000474974513
52,0.010621113936057833,0.0044490019435059168,0.0039078812737899406,1542,25,0.0010000000474974513,0.0010000000474974513
53,0.010031086892529739,0.0040521610499352732,0.0036025713102048442,1542,25,0.0010000000474974513,0.0010000000474974513
54,0.009679098828823729,0.0054228114688433977,0.0047574324844310931,1542,25,0.0010000000474974513,0.0010000000474974513
55,0.010086764697174523,0.0051304879130441173,0.0047995678295759325,1542,25,0.0010000000474974513,0.0010000000474974513
56,0.0095940312163937894,0.0039717267123710277,0.0034331622181794919,1542,25,0.0010000000474974513,0.0010000000474974513
57,0.010953236777916242,0.0046703930772797131,0.0040786506613501418,1542,25,0.0010000000474974513,0.0010000000474974513
58,0.010409526951952417,0.0046230275246969101,0.0041573179590636573,1542,25,0.0010000000474974513,0.0010000000474974513
59,0.0097060726719029999,0.0051294252840731035,0.0045819978269323047,1542,25,0.0010000000474974513,0.0010000000474974513
60,0.0097718432909251751,0.0076392149873744332,0.0074587492322668531,1542,25,0.0010000000474974513,0.0010000000474974513
61,0.012428288518543501,0.0043728352418728068,0.0036787974609950257,1542,25,0.0010000000474974513,0.0010000000474974513
62,0.0093892902632939333,0.0048548585304330422,0.0042095346605645059,1542,25,0.0010000000474974513,0.0010000000474974513
63,0.0097707776887157472,0.0050183923948721202,0.0045990800025708578,1542,25,0.0010000000474974513,0.0010000000474974513
64,0.0095249500002798238,0.004039101577219509,0.0034510101808463566,1542,25,0.0010000000474974513,0.0010000000474974513
65,0.0093535855503746861,0.0037575337936236906,0.0032536149774150995,1542,25,0.0010000000474974513,0.0010000000474974513
66,0.009374355077974697,0.0036905905696945499,0.0031776419994793258,1542,25,0.0010000000474974513,0.0010000000474974513
67,0.0093299073802424106,0.0047633502636473517,0.0041046996843660455,1542,25,0.0010000000474974513,0.0010000000474974513
68,0.0093189645912860747,0.0082586404231821745,0.0083363230147142694,1542,25,0.0010000000474974513,0.0010000000474974513
69,0.011541318864079584,0.005135340211585673,0.0049087136964681656,1542,25,0.0010000000474974513,0.0010000000474974513
70,0.0095332210599281611,0.0046942209078101307,0.0039241312736086852,1542,25,0.0010000000474974513,0.0010000000474974513
71,0.0093143818668542343,0.0037836245853908696,0.0032357769838398721,1542,25,0.0010000000474974513,0.0010000000474974513
72,0.0085649858321524431,0.0036182506369842309,0.0031213827282936535,1542,25,0.0010000000474974513,0.0010000000474974513
73,0.010745695233783754,0.0052525322497070448,0.0049021738368381388,1542,25,0.0010000000474974513,0.0010000000474974513
74,0.0089805346176323221,0.0051486377351241059,0.0044404904423137092,1542,25,0.0010000000474974513,0.0010000000474974513
75,0.0097407956665584786,0.0051673512775725697,0.0047789196329141538,1542,25,0.0010000000474974513,0.0010000000474974513
76,0.0088264920770924574,0.0037171034744861039,0.0031721783312245767,1542,25,0.0010000000474974513,0.0010000000474974513
77,0.0085193436784491029,0.0038983682809900599,0.0034568689859604054,1542,25,0.0010000000474974513,0.0010000000474974513
78,0.009182855922455475,0.0035132748788808152,0.003050507638641742,1542,25,0.0010000000474974513,0.0010000000474974513
79,0.008747160664565809,0.0039242128634581546,0.0037162627465561456,1542,25,0.0010000000474974513,0.0010000000474974513
80,0.008752933872674562,0.0035164261840801543,0.0031126973221542961,1542,25,0.0010000000474974513,0.0010000000474974513
81,0.0088515472779785581,0.0043201013445814699,0.0039904704316792543,1542,25,0.0010000000474974513,0.0010000000474974513
82,0.0090998411618536286,0.0043137944153290118,0.0038610248240942475,1542,25,0.0010000000474974513,0.0010000000474974513
83,0.0088392658020770894,0.0036202488533898206,0.003209379013911844,1542,25,0.0010000000474974513,0.0010000000474974513
84,0.0084568874610611317,0.014997364883914795,0.015407917883838267,1542,25,0.0010000000474974513,0.0010000000474974513
85,0.017195650964452868,0.006317254292544424,0.0063501716760349406,1542,25,0.0010000000474974513,0.0010000000474974513
86,0.0095695189810195789,0.0040185190107948155,0.0034687399638851308,1542,25,0.0010000000474974513,0.0010000000474974513
