epoch,layer_index,layer_name,parameter_scope,mean_norm,rms_norm,maximum_norm,last_norm,optimizer_steps
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",16.482042035764604,21.37925446469616,35.029596150603851,7.3476385052745599,6
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",16.195080391300969,21.011537799324994,34.489384110861394,7.1874121372668034,6
1,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",3.0448649757980175,3.9481389000094462,6.1282126372917425,1.5260728597492379,6
1,4,"DenseLayer( 7202,1024 )","all",17.858485831331766,20.054304412200302,29.538180117268521,7.0103884236996059,6
1,4,"DenseLayer( 7202,1024 )","weights",17.849409486220452,20.044453700413683,29.523359677091484,7.0052071419496604,6
1,4,"DenseLayer( 7202,1024 )","biases",0.56564262036680157,0.62849129601669063,0.93558431864044855,0.26947866245570251,6
1,6,"DenseLayer( 1024,512 )","all",24.521793822590507,28.413686091063564,45.121893117231366,16.379665933213094,6
1,6,"DenseLayer( 1024,512 )","weights",24.509739268585641,28.402423456257569,45.105836734912643,16.375340346588178,6
1,6,"DenseLayer( 1024,512 )","biases",0.72126092839254519,0.79993693059457849,1.2036323883380542,0.37641017130625459,6
1,8,"DenseLayer( 512,256 )","all",32.094814764565442,37.782902021851761,61.403216123218911,26.484812959160308,6
1,8,"DenseLayer( 512,256 )","weights",32.074679616946106,37.765852436609279,61.380484022103275,26.477257715810424,6
1,8,"DenseLayer( 512,256 )","biases",1.0201300298495659,1.1349338875470454,1.6706679763062244,0.63256725513030665,6
1,10,"DenseLayer( 256,128 )","all",34.882853603391595,41.15960548987929,68.919684253281716,36.564716092022124,6
1,10,"DenseLayer( 256,128 )","weights",34.843187451476929,41.121105313801863,68.856782214433764,36.541959499069172,6
1,10,"DenseLayer( 256,128 )","biases",1.5539059408283578,1.7798375919497349,2.9438785039613089,1.2898290036162932,6
1,12,"DenseLayer( 128,1 )","all",23.643867253844292,28.607733477079666,51.342483019325456,28.815174536546145,6
1,12,"DenseLayer( 128,1 )","weights",23.583870237140886,28.532205602156797,51.200275494218893,28.765541138996543,6
1,12,"DenseLayer( 128,1 )","biases",1.6701430218915145,2.0774162249960662,3.8186845779418945,1.6905403137207031,6
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",2.6146106176925943,2.892910814343753,5.1318068251313145,2.4593924140128931,6
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",2.5115299654162833,2.7932765465994231,5.0269471294141663,2.3236631117891902,6
2,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.70876281714557321,0.75268792601226109,1.0321065102686919,0.80572997276652458,6
2,4,"DenseLayer( 7202,1024 )","all",2.7364215819911619,3.0659162127220112,5.2183970392139098,2.2847519349327254,6
2,4,"DenseLayer( 7202,1024 )","weights",2.7339737413169294,3.063255240743687,5.214222224371504,2.2823023390682255,6
2,4,"DenseLayer( 7202,1024 )","biases",0.11557584451950283,0.12770886221408292,0.20869655901999642,0.10577068243392949,6
2,6,"DenseLayer( 1024,512 )","all",7.5829641505567542,8.3339541181515617,13.324979545735598,6.8760272867706611,6
2,6,"DenseLayer( 1024,512 )","weights",7.5810397303511365,8.3318433409298986,13.321613471584941,6.8741761689502017,6
2,6,"DenseLayer( 1024,512 )","biases",0.17081255408368903,0.1875574196278601,0.29949024685070452,0.15954073665311952,6
2,8,"DenseLayer( 512,256 )","all",13.442421286269147,14.602656893129364,22.268724488673996,13.462671928572625,6
2,8,"DenseLayer( 512,256 )","weights",13.43904383672769,14.598958016641646,22.262866342906307,13.459333526326605,6
2,8,"DenseLayer( 512,256 )","biases",0.30127426142536973,0.32865356653041405,0.51075684073596639,0.29979406845035994,6
2,10,"DenseLayer( 256,128 )","all",20.959149601936854,22.472745366685835,31.554969452524691,23.096190269428227,6
2,10,"DenseLayer( 256,128 )","weights",20.948220682790062,22.460911958829257,31.53711789958189,23.084749244564986,6
2,10,"DenseLayer( 256,128 )","biases",0.67649024574248728,0.72919016286591742,1.0612689280469416,0.72688188668268683,6
2,12,"DenseLayer( 128,1 )","all",16.690246631175853,17.860634489588449,24.56114405926202,18.703202905663858,6
2,12,"DenseLayer( 128,1 )","weights",16.666130010349619,17.834576512039934,24.5220963020348,18.677545854496653,6
2,12,"DenseLayer( 128,1 )","biases",0.8964235012729963,0.964440255728647,1.3844097852706909,0.97932618856430054,6
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","all",1.0417903600855707,1.1093522448689173,1.6011213358162073,0.94632067360839556,6
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","weights",1.0074077473275429,1.072021399118722,1.5460178400961029,0.92227363926214623,6
3,0,"Conv2DLayer(1,8,5, stride=5, padding=0)","biases",0.26403670689153036,0.2853638432374439,0.41643531323659078,0.21197677141801216,6
3,4,"DenseLayer( 7202,1024 )","all",1.0114512821867847,1.0822657877907012,1.6053535002250452,0.97630528042032649,6
3,4,"DenseLayer( 7202,1024 )","weights",1.0102239537315312,1.0809581066870209,1.6034377915479001,0.97500042809357335,6
3,4,"DenseLayer( 7202,1024 )","biases",0.049786090025977829,0.053186530342167242,0.078403503243137648,0.050459546113309307,6
3,6,"DenseLayer( 1024,512 )","all",3.1046965706830085,3.3303012339311957,4.9361345907163541,3.0941251840451871,6
3,6,"DenseLayer( 1024,512 )","weights",3.103795856379441,3.3293419826050701,4.934746650262789,3.0931535230963068,6
3,6,"DenseLayer( 1024,512 )","biases",0.074747918161644777,0.079926663804928036,0.11704783375478595,0.077536682283719738,6
3,8,"DenseLayer( 512,256 )","all",6.2203836518164115,6.682285622892449,9.9128236493131574,6.34679533186877,6
3,8,"DenseLayer( 512,256 )","weights",6.2187607936528737,6.6805529615118946,9.9103035880246519,6.3450505349224997,6
3,8,"DenseLayer( 512,256 )","biases",0.14204939710616463,0.15216200034757787,0.22350726066037455,0.14881093343873122,6
3,10,"DenseLayer( 256,128 )","all",10.947305920771552,11.775220429015681,17.479028987454853,11.400853526052016,6
