epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.77503093933505918,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.15676135687886233,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.027351564333388985,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.019233731616876529,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.016168492156593606,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.015283247297061648,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.014742532515272371,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.014455024693654592,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.014138970433937808,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.013959501592067844,0.0085997997257569476,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.013939774193354281,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.013894911123787643,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.013751572838533123,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.013671575323313428,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.013813727402673759,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.013463708295165452,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.013372796884423881,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.013381692645497305,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.01342219485164084,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.013258444793249587,0.0080451722027412593,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.013357158229738287,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.013332305966387265,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.013081164169923439,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.013097945529548757,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.013044516091619806,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.012930893165400397,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.012946759093981042,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.012911011977300877,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.013056261381187036,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.012839794114313919,0.0079416845566481625,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.012894309510792424,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.012895764396442936,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.012750373165848998,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
34,0.012755282526830026,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
35,0.01286081001981512,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
36,0.012651954533515577,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
37,0.012684413919659748,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
38,0.012675080929668972,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
39,0.012649392475795889,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
40,0.012660903374777504,0.0075807470351166384,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
41,0.012506470493935311,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
42,0.012532050656389111,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
43,0.012665618740206953,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
44,0.01261699171904088,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
45,0.012398844950838881,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
46,0.012584589719686578,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
47,0.012478160133564445,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
48,0.012440237635504597,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
49,0.012272813617755176,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
50,0.012189892561101565,0.007415706398269481,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
51,0.012401469820425292,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
52,0.012436694214989589,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
53,0.012192668302450754,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
54,0.012155638587706664,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
55,0.012181646113971215,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
56,0.012241612293873489,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
57,0.012569044140626975,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
58,0.012254269467310112,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
59,0.012119491232678302,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
60,0.0119850200295109,0.0071022455368083097,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
61,0.011937826961900646,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
62,0.011996212303758184,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
63,0.011892637518670323,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
64,0.011835752528692024,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
65,0.01195607852542176,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
66,0.011822562601545648,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
67,0.011859061209239049,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
68,0.011840900983233878,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
