epoch,train_objective,validation_physical_mse,samples,batches,configured_learning_rate,effective_learning_rate
1,0.60394440911488312,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
2,0.04323888096987609,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
3,0.023438695533526569,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
4,0.017793159562018365,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
5,0.01646213219415741,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
6,0.015772808582562223,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
7,0.015334394302812724,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
8,0.015021080860348771,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
9,0.014638217420209904,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
10,0.014414278926151375,0.0084296219150784401,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
11,0.014408364603769735,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
12,0.014260612603660433,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
13,0.014098301018115451,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
14,0.014011728859799157,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
15,0.014018398624543186,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
16,0.013703794553410602,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
17,0.013629613838288973,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
18,0.013561355534099982,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
19,0.013517335310765493,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
20,0.013384190594149451,0.0076605914972706904,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
21,0.013484115141911692,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
22,0.013444330582271829,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
23,0.013329251417623564,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
24,0.013143133596704973,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
25,0.01308672341260309,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
26,0.012973050942440601,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
27,0.013119132762888949,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
28,0.013000057169934989,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
29,0.013156790866978116,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
30,0.012808705310744488,0.0073714103113748869,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
31,0.012858459965047718,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
32,0.012844067630139178,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
33,0.012747006364051934,,1371,22,9.9999997473787516e-06,9.9999997473787516e-06
